year,round,grand_prix_mapped,driver_number,stint_number,compound,lap_start,lap_end,tyre_age_at_start
2023,16,Japanese_Grand_Prix,20,3,HARD,32.0,52.0,0
2023,16,Japanese_Grand_Prix,22,1,SOFT,1.0,9.0,3
2023,16,Japanese_Grand_Prix,22,2,MEDIUM,10.0,30.0,0
2023,16,Japanese_Grand_Prix,22,3,HARD,31.0,52.0,0
2023,16,Japanese_Grand_Prix,23,1,MEDIUM,1.0,1.0,0
2023,16,Japanese_Grand_Prix,23,2,MEDIUM,2.0,13.0,0
2023,16,Japanese_Grand_Prix,23,3,SOFT,14.0,26.0,0
2023,16,Japanese_Grand_Prix,24,1,SOFT,1.0,1.0,0
2023,16,Japanese_Grand_Prix,24,2,SOFT,2.0,10.0,0
2023,16,Japanese_Grand_Prix,24,3,SOFT,11.0,29.0,0
2023,16,Japanese_Grand_Prix,24,4,HARD,30.0,52.0,0
2023,16,Japanese_Grand_Prix,27,1,SOFT,1.0,8.0,0
2023,16,Japanese_Grand_Prix,27,2,MEDIUM,9.0,21.0,0
2023,16,Japanese_Grand_Prix,27,3,HARD,22.0,37.0,0
2023,16,Japanese_Grand_Prix,27,4,MEDIUM,38.0,52.0,0
2023,16,Japanese_Grand_Prix,31,1,MEDIUM,1.0,1.0,0
2023,16,Japanese_Grand_Prix,31,2,HARD,2.0,28.0,0
2023,16,Japanese_Grand_Prix,31,3,HARD,29.0,53.0,0
2023,16,Japanese_Grand_Prix,40,1,SOFT,1.0,10.0,0
2023,16,Japanese_Grand_Prix,40,2,MEDIUM,11.0,25.0,0
2023,16,Japanese_Grand_Prix,40,3,HARD,26.0,52.0,0
2023,16,Japanese_Grand_Prix,44,1,MEDIUM,1.0,16.0,0
2023,16,Japanese_Grand_Prix,44,2,HARD,17.0,34.0,0
2023,16,Japanese_Grand_Prix,44,3,HARD,35.0,53.0,0
2023,16,Japanese_Grand_Prix,55,1,MEDIUM,1.0,18.0,0
2023,16,Japanese_Grand_Prix,55,2,MEDIUM,19.0,38.0,0
2023,16,Japanese_Grand_Prix,55,3,HARD,39.0,53.0,0
2023,16,Japanese_Grand_Prix,63,1,MEDIUM,1.0,24.0,0
2023,16,Japanese_Grand_Prix,63,2,HARD,25.0,53.0,0
2023,16,Japanese_Grand_Prix,77,1,SOFT,1.0,1.0,0
2023,16,Japanese_Grand_Prix,77,2,SOFT,2.0,6.0,0
2023,16,Japanese_Grand_Prix,77,3,HARD,7.0,7.0,0
2023,16,Japanese_Grand_Prix,81,1,MEDIUM,1.0,13.0,0
2023,16,Japanese_Grand_Prix,81,2,HARD,14.0,35.0,0
2023,16,Japanese_Grand_Prix,81,3,HARD,36.0,53.0,0
2023,17,Qatar_Grand_Prix,1,1,MEDIUM,1.0,17.0,3
2023,17,Qatar_Grand_Prix,1,2,MEDIUM,18.0,34.0,3
2023,17,Qatar_Grand_Prix,1,3,HARD,35.0,51.0,0
2023,17,Qatar_Grand_Prix,1,4,MEDIUM,52.0,57.0,0
2023,17,Qatar_Grand_Prix,2,1,MEDIUM,1.0,13.0,0
2023,17,Qatar_Grand_Prix,2,2,MEDIUM,14.0,26.0,0
2023,17,Qatar_Grand_Prix,2,3,HARD,27.0,40.0,0
2023,17,Qatar_Grand_Prix,4,1,MEDIUM,1.0,13.0,7
2023,17,Qatar_Grand_Prix,4,2,MEDIUM,14.0,27.0,6
2023,17,Qatar_Grand_Prix,4,3,MEDIUM,28.0,44.0,0
2023,17,Qatar_Grand_Prix,4,4,HARD,45.0,57.0,0
2023,17,Qatar_Grand_Prix,10,1,MEDIUM,1.0,11.0,7
2023,17,Qatar_Grand_Prix,10,2,MEDIUM,12.0,26.0,5
2023,17,Qatar_Grand_Prix,10,3,HARD,27.0,44.0,0
2023,17,Qatar_Grand_Prix,10,4,MEDIUM,45.0,57.0,0
2023,17,Qatar_Grand_Prix,11,1,HARD,1.0,17.0,0
2023,17,Qatar_Grand_Prix,11,2,MEDIUM,18.0,31.0,6
2023,17,Qatar_Grand_Prix,11,3,MEDIUM,32.0,43.0,0
2023,17,Qatar_Grand_Prix,11,4,MEDIUM,44.0,57.0,0
2023,17,Qatar_Grand_Prix,14,1,MEDIUM,1.0,11.0,5
2023,17,Qatar_Grand_Prix,14,2,MEDIUM,12.0,26.0,5
2023,17,Qatar_Grand_Prix,14,3,HARD,27.0,44.0,0
2023,17,Qatar_Grand_Prix,14,4,MEDIUM,45.0,57.0,0
2023,17,Qatar_Grand_Prix,16,1,MEDIUM,1.0,12.0,8
2023,17,Qatar_Grand_Prix,16,2,MEDIUM,13.0,25.0,0
2023,17,Qatar_Grand_Prix,16,3,HARD,26.0,43.0,0
2023,17,Qatar_Grand_Prix,16,4,MEDIUM,44.0,57.0,0
2023,17,Qatar_Grand_Prix,18,1,MEDIUM,1.0,3.0,8
2023,17,Qatar_Grand_Prix,18,2,MEDIUM,4.0,21.0,0
2023,17,Qatar_Grand_Prix,18,3,HARD,22.0,39.0,0
2023,17,Qatar_Grand_Prix,18,4,MEDIUM,40.0,57.0,0
2023,17,Qatar_Grand_Prix,20,1,SOFT,1.0,3.0,0
2023,17,Qatar_Grand_Prix,20,2,MEDIUM,4.0,21.0,0
2023,17,Qatar_Grand_Prix,20,3,HARD,22.0,39.0,0
2023,17,Qatar_Grand_Prix,20,4,HARD,40.0,56.0,0
2023,17,Qatar_Grand_Prix,22,1,MEDIUM,1.0,9.0,0
2023,17,Qatar_Grand_Prix,22,2,MEDIUM,10.0,22.0,0
2023,17,Qatar_Grand_Prix,22,3,HARD,23.0,40.0,0
2023,17,Qatar_Grand_Prix,22,4,HARD,41.0,56.0,0
2023,17,Qatar_Grand_Prix,23,1,MEDIUM,1.0,18.0,0
2023,17,Qatar_Grand_Prix,23,2,MEDIUM,19.0,31.0,0
2023,17,Qatar_Grand_Prix,23,3,HARD,32.0,44.0,0
2023,17,Qatar_Grand_Prix,23,4,HARD,45.0,57.0,0
2023,17,Qatar_Grand_Prix,24,1,MEDIUM,1.0,18.0,0
2023,17,Qatar_Grand_Prix,24,2,HARD,19.0,35.0,0
2023,17,Qatar_Grand_Prix,24,3,HARD,36.0,52.0,0
2023,17,Qatar_Grand_Prix,24,4,SOFT,53.0,57.0,0
2023,17,Qatar_Grand_Prix,27,1,MEDIUM,1.0,13.0,7
2023,17,Qatar_Grand_Prix,27,2,HARD,14.0,27.0,0
2023,17,Qatar_Grand_Prix,27,3,MEDIUM,28.0,39.0,6
2023,17,Qatar_Grand_Prix,27,4,HARD,40.0,56.0,0
2023,17,Qatar_Grand_Prix,31,1,MEDIUM,1.0,10.0,7
2023,17,Qatar_Grand_Prix,31,2,MEDIUM,11.0,25.0,5
2023,17,Qatar_Grand_Prix,31,3,HARD,26.0,43.0,0
2023,17,Qatar_Grand_Prix,31,4,MEDIUM,44.0,57.0,0
2023,17,Qatar_Grand_Prix,40,1,SOFT,1.0,3.0,0
2023,17,Qatar_Grand_Prix,40,2,HARD,4.0,21.0,0
2023,17,Qatar_Grand_Prix,40,3,HARD,22.0,39.0,0
2023,17,Qatar_Grand_Prix,40,4,MEDIUM,40.0,56.0,0
2023,17,Qatar_Grand_Prix,44,1,SOFT,,,0
2023,17,Qatar_Grand_Prix,63,1,MEDIUM,1.0,1.0,7
2023,17,Qatar_Grand_Prix,63,2,MEDIUM,2.0,14.0,7
2023,17,Qatar_Grand_Prix,63,3,MEDIUM,15.0,32.0,0
2023,17,Qatar_Grand_Prix,63,4,HARD,33.0,50.0,0
2023,17,Qatar_Grand_Prix,63,5,SOFT,51.0,57.0,3
2023,17,Qatar_Grand_Prix,77,1,SOFT,1.0,3.0,3
2023,17,Qatar_Grand_Prix,77,2,MEDIUM,4.0,21.0,0
2023,17,Qatar_Grand_Prix,77,3,HARD,22.0,39.0,0
2023,17,Qatar_Grand_Prix,77,4,HARD,40.0,57.0,1
2023,17,Qatar_Grand_Prix,81,1,MEDIUM,1.0,12.0,6
2023,17,Qatar_Grand_Prix,81,2,MEDIUM,13.0,25.0,7
2023,17,Qatar_Grand_Prix,81,3,MEDIUM,26.0,43.0,0
2023,17,Qatar_Grand_Prix,81,4,HARD,44.0,57.0,0
2023,18,United_States_Grand_Prix,1,1,MEDIUM,1.0,16.0,0
2023,18,United_States_Grand_Prix,1,2,MEDIUM,17.0,35.0,0
2023,18,United_States_Grand_Prix,1,3,HARD,36.0,56.0,0
2023,18,United_States_Grand_Prix,2,1,MEDIUM,1.0,11.0,0
2023,18,United_States_Grand_Prix,2,2,HARD,12.0,32.0,0
2023,18,United_States_Grand_Prix,2,3,MEDIUM,33.0,56.0,0
2023,18,United_States_Grand_Prix,3,1,MEDIUM,1.0,22.0,0
2023,18,United_States_Grand_Prix,3,2,HARD,23.0,47.0,0
2023,18,United_States_Grand_Prix,3,3,SOFT,48.0,55.0,0
2023,18,United_States_Grand_Prix,4,1,MEDIUM,1.0,17.0,0
2023,18,United_States_Grand_Prix,4,2,HARD,18.0,34.0,0
2023,18,United_States_Grand_Prix,4,3,HARD,35.0,56.0,0
2023,18,United_States_Grand_Prix,10,1,MEDIUM,1.0,18.0,0
2023,18,United_States_Grand_Prix,10,2,MEDIUM,19.0,37.0,0
2023,18,United_States_Grand_Prix,10,3,HARD,38.0,56.0,0
2023,18,United_States_Grand_Prix,11,1,MEDIUM,1.0,17.0,0
2023,18,United_States_Grand_Prix,11,2,MEDIUM,18.0,37.0,0
2023,18,United_States_Grand_Prix,11,3,HARD,38.0,56.0,0
2023,18,United_States_Grand_Prix,14,1,MEDIUM,1.0,19.0,0
2023,18,United_States_Grand_Prix,14,2,MEDIUM,20.0,42.0,0
2023,18,United_States_Grand_Prix,14,3,HARD,43.0,49.0,0
2023,18,United_States_Grand_Prix,16,1,MEDIUM,1.0,23.0,0
2023,18,United_States_Grand_Prix,16,2,HARD,24.0,56.0,0
2023,18,United_States_Grand_Prix,18,1,HARD,1.0,20.0,0
2023,18,United_States_Grand_Prix,18,2,MEDIUM,21.0,40.0,0
2023,18,United_States_Grand_Prix,18,3,MEDIUM,41.0,56.0,0
2023,18,United_States_Grand_Prix,20,1,MEDIUM,1.0,10.0,0
2023,18,United_States_Grand_Prix,20,2,HARD,11.0,29.0,0
2023,18,United_States_Grand_Prix,20,3,MEDIUM,30.0,55.0,0
2023,18,United_States_Grand_Prix,22,1,MEDIUM,1.0,17.0,0
2023,18,United_States_Grand_Prix,22,2,HARD,18.0,34.0,0
2023,18,United_States_Grand_Prix,22,3,MEDIUM,35.0,54.0,0
2023,18,United_States_Grand_Prix,22,4,SOFT,55.0,56.0,0
2023,18,United_States_Grand_Prix,23,1,MEDIUM,1.0,10.0,3
2023,18,United_States_Grand_Prix,23,2,HARD,11.0,29.0,0
2023,18,United_States_Grand_Prix,23,3,MEDIUM,30.0,56.0,6
2023,18,United_States_Grand_Prix,24,1,MEDIUM,1.0,9.0,0
2023,18,United_States_Grand_Prix,24,2,HARD,10.0,27.0,0
2023,18,United_States_Grand_Prix,24,3,HARD,28.0,55.0,0
2023,18,United_States_Grand_Prix,27,1,HARD,1.0,19.0,0
2023,18,United_States_Grand_Prix,27,2,MEDIUM,20.0,34.0,0
2023,18,United_States_Grand_Prix,27,3,MEDIUM,35.0,56.0,6
2023,18,United_States_Grand_Prix,31,1,MEDIUM,1.0,6.0,0
2023,18,United_States_Grand_Prix,44,1,MEDIUM,1.0,20.0,0
2023,18,United_States_Grand_Prix,44,2,HARD,21.0,38.0,0
2023,18,United_States_Grand_Prix,44,3,MEDIUM,39.0,56.0,0
2023,18,United_States_Grand_Prix,55,1,MEDIUM,1.0,17.0,0
2023,18,United_States_Grand_Prix,55,2,MEDIUM,18.0,35.0,0
2023,18,United_States_Grand_Prix,55,3,HARD,36.0,56.0,0
2023,18,United_States_Grand_Prix,63,1,MEDIUM,1.0,21.0,0
2023,18,United_States_Grand_Prix,63,2,HARD,22.0,39.0,0
2023,18,United_States_Grand_Prix,63,3,MEDIUM,40.0,56.0,0
2023,18,United_States_Grand_Prix,77,1,MEDIUM,1.0,10.0,0
2023,18,United_States_Grand_Prix,77,2,HARD,11.0,28.0,0
2023,18,United_States_Grand_Prix,77,3,HARD,29.0,56.0,0
2023,18,United_States_Grand_Prix,81,1,MEDIUM,1.0,10.0,0
2023,19,Mexico_City_Grand_Prix,1,1,MEDIUM,1.0,19.0,0
2023,19,Mexico_City_Grand_Prix,1,2,HARD,20.0,33.0,0
2023,19,Mexico_City_Grand_Prix,1,3,HARD,34.0,34.0,0
2023,19,Mexico_City_Grand_Prix,1,4,HARD,35.0,71.0,1
2023,19,Mexico_City_Grand_Prix,2,1,MEDIUM,1.0,22.0,0
2023,19,Mexico_City_Grand_Prix,2,2,HARD,23.0,34.0,0
2023,19,Mexico_City_Grand_Prix,2,3,MEDIUM,35.0,70.0,0
2023,19,Mexico_City_Grand_Prix,3,1,MEDIUM,1.0,27.0,0
2023,19,Mexico_City_Grand_Prix,3,2,HARD,28.0,34.0,0
2023,19,Mexico_City_Grand_Prix,3,3,HARD,35.0,71.0,7
2023,19,Mexico_City_Grand_Prix,4,1,SOFT,1.0,11.0,0
2023,19,Mexico_City_Grand_Prix,4,2,HARD,12.0,33.0,0
2023,19,Mexico_City_Grand_Prix,4,3,MEDIUM,34.0,34.0,0
2023,19,Mexico_City_Grand_Prix,4,4,MEDIUM,35.0,71.0,1
2023,19,Mexico_City_Grand_Prix,10,1,MEDIUM,1.0,28.0,0
2023,19,Mexico_City_Grand_Prix,10,2,HARD,29.0,34.0,0
2023,19,Mexico_City_Grand_Prix,10,3,HARD,35.0,71.0,6
2023,19,Mexico_City_Grand_Prix,11,1,MEDIUM,1.0,1.0,0
2023,19,Mexico_City_Grand_Prix,14,1,MEDIUM,1.0,29.0,1
2023,19,Mexico_City_Grand_Prix,14,2,HARD,30.0,34.0,1
2023,19,Mexico_City_Grand_Prix,14,3,HARD,35.0,47.0,6
2023,19,Mexico_City_Grand_Prix,16,1,MEDIUM,1.0,31.0,0
2023,19,Mexico_City_Grand_Prix,16,2,HARD,32.0,34.0,0
2023,19,Mexico_City_Grand_Prix,16,3,HARD,35.0,71.0,3
2023,19,Mexico_City_Grand_Prix,18,1,MEDIUM,1.0,30.0,1
2023,19,Mexico_City_Grand_Prix,18,2,HARD,31.0,34.0,1
2023,19,Mexico_City_Grand_Prix,18,3,HARD,35.0,66.0,5
2023,19,Mexico_City_Grand_Prix,20,1,MEDIUM,1.0,23.0,0
2023,19,Mexico_City_Grand_Prix,20,2,HARD,24.0,31.0,0
2023,19,Mexico_City_Grand_Prix,22,1,MEDIUM,1.0,9.0,0
2023,19,Mexico_City_Grand_Prix,22,2,HARD,10.0,34.0,0
2023,19,Mexico_City_Grand_Prix,22,3,HARD,35.0,71.0,0
2023,19,Mexico_City_Grand_Prix,23,1,HARD,1.0,33.0,0
2023,19,Mexico_City_Grand_Prix,23,2,MEDIUM,34.0,34.0,0
2023,19,Mexico_City_Grand_Prix,23,3,MEDIUM,35.0,71.0,1
2023,19,Mexico_City_Grand_Prix,24,1,MEDIUM,1.0,21.0,0
2023,19,Mexico_City_Grand_Prix,24,2,HARD,22.0,34.0,0
2023,19,Mexico_City_Grand_Prix,24,3,HARD,35.0,71.0,13
2023,19,Mexico_City_Grand_Prix,27,1,MEDIUM,1.0,23.0,0
2023,19,Mexico_City_Grand_Prix,27,2,HARD,24.0,34.0,0
2023,19,Mexico_City_Grand_Prix,27,3,MEDIUM,35.0,71.0,0
2023,19,Mexico_City_Grand_Prix,31,1,HARD,1.0,34.0,0
2023,19,Mexico_City_Grand_Prix,31,2,MEDIUM,35.0,71.0,0
2023,19,Mexico_City_Grand_Prix,44,1,MEDIUM,1.0,24.0,0
2023,19,Mexico_City_Grand_Prix,44,2,HARD,25.0,34.0,0
2023,19,Mexico_City_Grand_Prix,44,3,MEDIUM,35.0,71.0,4
2023,19,Mexico_City_Grand_Prix,55,1,MEDIUM,1.0,30.0,0
2023,19,Mexico_City_Grand_Prix,55,2,HARD,31.0,34.0,0
2023,19,Mexico_City_Grand_Prix,55,3,HARD,35.0,71.0,4
2023,19,Mexico_City_Grand_Prix,63,1,MEDIUM,1.0,26.0,0
2023,19,Mexico_City_Grand_Prix,63,2,HARD,27.0,34.0,0
2023,19,Mexico_City_Grand_Prix,63,3,MEDIUM,35.0,71.0,5
2023,19,Mexico_City_Grand_Prix,77,1,MEDIUM,1.0,31.0,0
2023,19,Mexico_City_Grand_Prix,77,2,HARD,32.0,34.0,0
2023,19,Mexico_City_Grand_Prix,77,3,HARD,35.0,71.0,3
2023,19,Mexico_City_Grand_Prix,81,1,MEDIUM,1.0,25.0,0
2023,19,Mexico_City_Grand_Prix,81,2,HARD,26.0,34.0,0
2023,19,Mexico_City_Grand_Prix,81,3,MEDIUM,35.0,71.0,3
2023,20,São_Paulo_Grand_Prix,1,1,SOFT,1.0,1.0,3
2023,20,São_Paulo_Grand_Prix,1,2,SOFT,2.0,2.0,0
2023,20,São_Paulo_Grand_Prix,1,3,SOFT,3.0,27.0,3
2023,20,São_Paulo_Grand_Prix,1,4,MEDIUM,28.0,56.0,0
2023,20,São_Paulo_Grand_Prix,1,5,SOFT,57.0,71.0,0
2023,20,São_Paulo_Grand_Prix,2,1,MEDIUM,1.0,1.0,0
2023,20,São_Paulo_Grand_Prix,2,2,MEDIUM,2.0,2.0,1
2023,20,São_Paulo_Grand_Prix,2,3,SOFT,3.0,17.0,0
2023,20,São_Paulo_Grand_Prix,2,4,SOFT,18.0,44.0,0
2023,20,São_Paulo_Grand_Prix,2,5,SOFT,45.0,70.0,0
2023,20,São_Paulo_Grand_Prix,3,1,SOFT,1.0,1.0,0
2023,20,São_Paulo_Grand_Prix,3,2,SOFT,2.0,2.0,3
2023,20,São_Paulo_Grand_Prix,3,3,SOFT,3.0,26.0,4
2023,20,São_Paulo_Grand_Prix,3,4,MEDIUM,27.0,55.0,0
2023,20,São_Paulo_Grand_Prix,3,5,SOFT,56.0,70.0,0
2023,20,São_Paulo_Grand_Prix,4,1,SOFT,1.0,1.0,3
2023,20,São_Paulo_Grand_Prix,4,2,SOFT,2.0,2.0,0
2023,20,São_Paulo_Grand_Prix,4,3,SOFT,3.0,27.0,0
2023,20,São_Paulo_Grand_Prix,4,4,MEDIUM,28.0,59.0,3
2023,20,São_Paulo_Grand_Prix,4,5,SOFT,60.0,71.0,3
2023,20,São_Paulo_Grand_Prix,10,1,SOFT,1.0,1.0,2
2023,20,São_Paulo_Grand_Prix,10,2,SOFT,2.0,2.0,3
2023,20,São_Paulo_Grand_Prix,10,3,SOFT,3.0,26.0,3
2023,20,São_Paulo_Grand_Prix,10,4,MEDIUM,27.0,46.0,0
2023,20,São_Paulo_Grand_Prix,10,5,SOFT,47.0,71.0,0
2023,20,São_Paulo_Grand_Prix,11,1,SOFT,1.0,1.0,3
2023,20,São_Paulo_Grand_Prix,11,2,SOFT,2.0,2.0,0
2023,20,São_Paulo_Grand_Prix,11,3,SOFT,3.0,20.0,3
2023,20,São_Paulo_Grand_Prix,11,4,MEDIUM,21.0,46.0,0
2023,20,São_Paulo_Grand_Prix,11,5,SOFT,47.0,71.0,3
2023,20,São_Paulo_Grand_Prix,14,1,SOFT,1.0,1.0,3
2023,20,São_Paulo_Grand_Prix,14,2,SOFT,2.0,2.0,4
2023,20,São_Paulo_Grand_Prix,14,3,SOFT,3.0,25.0,3
2023,20,São_Paulo_Grand_Prix,14,4,MEDIUM,26.0,47.0,0
2023,20,São_Paulo_Grand_Prix,14,5,SOFT,48.0,71.0,0
2023,20,São_Paulo_Grand_Prix,16,1,SOFT,,,0
2023,20,São_Paulo_Grand_Prix,18,1,SOFT,1.0,1.0,0
2023,20,São_Paulo_Grand_Prix,18,2,SOFT,2.0,2.0,1
2023,20,São_Paulo_Grand_Prix,18,3,SOFT,3.0,22.0,3
2023,20,São_Paulo_Grand_Prix,18,4,MEDIUM,23.0,52.0,0
2023,20,São_Paulo_Grand_Prix,18,5,SOFT,53.0,71.0,2
2023,20,São_Paulo_Grand_Prix,20,1,SOFT,,,0
2023,20,São_Paulo_Grand_Prix,22,1,SOFT,1.0,1.0,3
2023,20,São_Paulo_Grand_Prix,22,2,SOFT,2.0,2.0,4
2023,20,São_Paulo_Grand_Prix,22,3,SOFT,3.0,26.0,0
2023,20,São_Paulo_Grand_Prix,22,4,MEDIUM,27.0,55.0,0
2023,20,São_Paulo_Grand_Prix,22,5,SOFT,56.0,71.0,0
2023,20,São_Paulo_Grand_Prix,23,1,SOFT,,,3
2023,20,São_Paulo_Grand_Prix,24,1,SOFT,1.0,1.0,0
2023,20,São_Paulo_Grand_Prix,24,2,SOFT,2.0,2.0,1
2023,20,São_Paulo_Grand_Prix,24,3,SOFT,3.0,15.0,0
2023,20,São_Paulo_Grand_Prix,24,4,MEDIUM,16.0,22.0,0
2023,20,São_Paulo_Grand_Prix,27,1,SOFT,1.0,1.0,0
2023,20,São_Paulo_Grand_Prix,27,2,MEDIUM,2.0,2.0,0
2023,20,São_Paulo_Grand_Prix,27,3,SOFT,3.0,21.0,3
2023,20,São_Paulo_Grand_Prix,27,4,SOFT,22.0,46.0,3
2023,20,São_Paulo_Grand_Prix,27,5,SOFT,47.0,70.0,0
2023,20,São_Paulo_Grand_Prix,31,1,SOFT,1.0,1.0,3
2023,20,São_Paulo_Grand_Prix,31,2,SOFT,2.0,2.0,4
2023,20,São_Paulo_Grand_Prix,31,3,SOFT,3.0,14.0,3
2023,20,São_Paulo_Grand_Prix,31,4,MEDIUM,15.0,31.0,0
2023,20,São_Paulo_Grand_Prix,31,5,SOFT,32.0,51.0,3
2023,20,São_Paulo_Grand_Prix,31,6,SOFT,52.0,70.0,0
2023,20,São_Paulo_Grand_Prix,44,1,SOFT,1.0,1.0,3
2023,20,São_Paulo_Grand_Prix,44,2,SOFT,2.0,2.0,4
2023,20,São_Paulo_Grand_Prix,44,3,SOFT,3.0,18.0,3
2023,20,São_Paulo_Grand_Prix,44,4,MEDIUM,19.0,46.0,0
2023,20,São_Paulo_Grand_Prix,44,5,SOFT,47.0,71.0,3
2023,20,São_Paulo_Grand_Prix,55,1,SOFT,1.0,1.0,2
2023,20,São_Paulo_Grand_Prix,55,2,SOFT,2.0,2.0,3
2023,20,São_Paulo_Grand_Prix,55,3,SOFT,3.0,26.0,4
2023,20,São_Paulo_Grand_Prix,55,4,MEDIUM,27.0,51.0,0
2023,20,São_Paulo_Grand_Prix,55,5,SOFT,52.0,71.0,3
2023,20,São_Paulo_Grand_Prix,63,1,SOFT,1.0,1.0,3
2023,20,São_Paulo_Grand_Prix,63,2,SOFT,2.0,2.0,4
2023,20,São_Paulo_Grand_Prix,63,3,SOFT,3.0,19.0,3
2023,20,São_Paulo_Grand_Prix,63,4,MEDIUM,20.0,45.0,0
2023,20,São_Paulo_Grand_Prix,63,5,SOFT,46.0,57.0,3
2023,20,São_Paulo_Grand_Prix,77,1,SOFT,1.0,1.0,0
2023,20,São_Paulo_Grand_Prix,77,2,SOFT,2.0,2.0,1
2023,20,São_Paulo_Grand_Prix,77,3,SOFT,3.0,18.0,0
2023,20,São_Paulo_Grand_Prix,77,4,MEDIUM,19.0,39.0,0
2023,20,São_Paulo_Grand_Prix,81,1,SOFT,1.0,1.0,2
2023,20,São_Paulo_Grand_Prix,81,2,MEDIUM,2.0,2.0,0
2023,20,São_Paulo_Grand_Prix,81,3,MEDIUM,3.0,24.0,1
2023,20,São_Paulo_Grand_Prix,81,4,SOFT,25.0,52.0,2
2023,20,São_Paulo_Grand_Prix,81,5,SOFT,53.0,69.0,5
2023,21,Las_Vegas_Grand_Prix,1,1,MEDIUM,1.0,16.0,0
2023,21,Las_Vegas_Grand_Prix,1,2,HARD,17.0,26.0,0
2023,21,Las_Vegas_Grand_Prix,1,3,HARD,27.0,50.0,0
2023,21,Las_Vegas_Grand_Prix,2,1,MEDIUM,1.0,15.0,0
2023,21,Las_Vegas_Grand_Prix,2,2,HARD,16.0,50.0,0
2023,21,Las_Vegas_Grand_Prix,3,1,MEDIUM,1.0,17.0,0
2023,21,Las_Vegas_Grand_Prix,3,2,HARD,18.0,50.0,0
2023,21,Las_Vegas_Grand_Prix,4,1,MEDIUM,1.0,2.0,1
2023,21,Las_Vegas_Grand_Prix,10,1,MEDIUM,1.0,17.0,0
2023,21,Las_Vegas_Grand_Prix,10,2,HARD,18.0,50.0,0
2023,21,Las_Vegas_Grand_Prix,11,1,MEDIUM,1.0,1.0,0
2023,21,Las_Vegas_Grand_Prix,11,2,HARD,2.0,26.0,0
2023,21,Las_Vegas_Grand_Prix,11,3,HARD,27.0,50.0,0
2023,21,Las_Vegas_Grand_Prix,14,1,MEDIUM,1.0,1.0,0
2023,21,Las_Vegas_Grand_Prix,14,2,HARD,2.0,26.0,0
2023,21,Las_Vegas_Grand_Prix,14,3,HARD,27.0,50.0,0
2023,21,Las_Vegas_Grand_Prix,16,1,MEDIUM,1.0,21.0,0
2023,21,Las_Vegas_Grand_Prix,16,2,HARD,22.0,50.0,0
2023,21,Las_Vegas_Grand_Prix,18,1,SOFT,1.0,3.0,4
2023,21,Las_Vegas_Grand_Prix,18,2,HARD,4.0,26.0,1
2023,21,Las_Vegas_Grand_Prix,18,3,HARD,27.0,50.0,0
2023,21,Las_Vegas_Grand_Prix,20,1,MEDIUM,1.0,14.0,0
2023,21,Las_Vegas_Grand_Prix,20,2,HARD,15.0,26.0,0
2023,21,Las_Vegas_Grand_Prix,20,3,HARD,27.0,50.0,0
2023,21,Las_Vegas_Grand_Prix,22,1,SOFT,1.0,10.0,0
2023,21,Las_Vegas_Grand_Prix,22,2,MEDIUM,11.0,21.0,0
2023,21,Las_Vegas_Grand_Prix,22,3,HARD,22.0,46.0,0
2023,21,Las_Vegas_Grand_Prix,23,1,MEDIUM,1.0,16.0,0
2023,21,Las_Vegas_Grand_Prix,23,2,HARD,17.0,50.0,0
2023,21,Las_Vegas_Grand_Prix,24,1,HARD,1.0,26.0,0
2023,21,Las_Vegas_Grand_Prix,24,2,MEDIUM,27.0,50.0,0
2023,21,Las_Vegas_Grand_Prix,27,1,MEDIUM,1.0,12.0,0
2023,21,Las_Vegas_Grand_Prix,27,2,HARD,13.0,26.0,0
2023,21,Las_Vegas_Grand_Prix,27,3,HARD,27.0,45.0,0
2023,21,Las_Vegas_Grand_Prix,31,1,MEDIUM,1.0,20.0,0
2023,21,Las_Vegas_Grand_Prix,31,2,HARD,21.0,50.0,0
2023,21,Las_Vegas_Grand_Prix,44,1,HARD,1.0,17.0,0
2023,21,Las_Vegas_Grand_Prix,44,2,MEDIUM,18.0,26.0,0
2023,21,Las_Vegas_Grand_Prix,44,3,HARD,27.0,50.0,0
2023,21,Las_Vegas_Grand_Prix,55,1,MEDIUM,1.0,3.0,0
2023,21,Las_Vegas_Grand_Prix,55,2,HARD,4.0,26.0,0
2023,21,Las_Vegas_Grand_Prix,55,3,HARD,27.0,50.0,0
2023,21,Las_Vegas_Grand_Prix,63,1,MEDIUM,1.0,15.0,0
2023,21,Las_Vegas_Grand_Prix,63,2,HARD,16.0,26.0,0
2023,21,Las_Vegas_Grand_Prix,63,3,HARD,27.0,50.0,0
2023,21,Las_Vegas_Grand_Prix,77,1,MEDIUM,1.0,1.0,0
2023,21,Las_Vegas_Grand_Prix,77,2,HARD,2.0,24.0,0
2023,21,Las_Vegas_Grand_Prix,77,3,MEDIUM,25.0,50.0,0
2023,21,Las_Vegas_Grand_Prix,81,1,HARD,1.0,16.0,1
2023,21,Las_Vegas_Grand_Prix,81,2,HARD,17.0,43.0,1
2023,21,Las_Vegas_Grand_Prix,81,3,MEDIUM,44.0,50.0,1
2023,22,Abu_Dhabi_Grand_Prix,1,1,MEDIUM,1.0,16.0,0
