year,grand_prix,grand_prix_mapped,driver_number,lap_number
2024,Montreal,Canadian_Grand_Prix,27,12.0
2024,Montreal,Canadian_Grand_Prix,24,24.0
2024,Montreal,Canadian_Grand_Prix,1,25.0
2024,Montreal,Canadian_Grand_Prix,63,25.0
2024,Montreal,Canadian_Grand_Prix,81,25.0
2024,Montreal,Canadian_Grand_Prix,44,25.0
2024,Montreal,Canadian_Grand_Prix,14,25.0
2024,Montreal,Canadian_Grand_Prix,18,25.0
2024,Montreal,Canadian_Grand_Prix,23,25.0
2024,Montreal,Canadian_Grand_Prix,16,25.0
2024,Montreal,Canadian_Grand_Prix,55,25.0
2024,Montreal,Canadian_Grand_Prix,20,25.0
2024,Montreal,Canadian_Grand_Prix,10,25.0
2024,Montreal,Canadian_Grand_Prix,11,25.0
2024,Montreal,Canadian_Grand_Prix,27,25.0
2024,Montreal,Canadian_Grand_Prix,4,26.0
2024,Montreal,Canadian_Grand_Prix,3,26.0
2024,Montreal,Canadian_Grand_Prix,16,28.0
2024,Montreal,Canadian_Grand_Prix,16,31.0
2024,Montreal,Canadian_Grand_Prix,10,40.0
2024,Montreal,Canadian_Grand_Prix,20,41.0
2024,Montreal,Canadian_Grand_Prix,77,42.0
2024,Montreal,Canadian_Grand_Prix,44,43.0
2024,Montreal,Canadian_Grand_Prix,3,43.0
2024,Montreal,Canadian_Grand_Prix,55,43.0
2024,Montreal,Canadian_Grand_Prix,11,43.0
2024,Montreal,Canadian_Grand_Prix,81,44.0
2024,Montreal,Canadian_Grand_Prix,14,44.0
2024,Montreal,Canadian_Grand_Prix,22,44.0
2024,Montreal,Canadian_Grand_Prix,18,44.0
2024,Montreal,Canadian_Grand_Prix,31,44.0
2024,Montreal,Canadian_Grand_Prix,23,44.0
2024,Montreal,Canadian_Grand_Prix,27,44.0
2024,Montreal,Canadian_Grand_Prix,1,45.0
2024,Montreal,Canadian_Grand_Prix,63,45.0
2024,Montreal,Canadian_Grand_Prix,24,44.0
2024,Montreal,Canadian_Grand_Prix,4,47.0
2024,Montreal,Canadian_Grand_Prix,24,52.0
2024,Montreal,Canadian_Grand_Prix,63,54.0
2024,Montreal,Canadian_Grand_Prix,44,54.0
2024,Montreal,Canadian_Grand_Prix,20,54.0
2024,Catalunya,Spanish_Grand_Prix,24,9.0
2024,Catalunya,Spanish_Grand_Prix,22,9.0
2024,Catalunya,Spanish_Grand_Prix,20,10.0
2024,Catalunya,Spanish_Grand_Prix,77,11.0
2024,Catalunya,Spanish_Grand_Prix,27,12.0
2024,Catalunya,Spanish_Grand_Prix,31,13.0
2024,Catalunya,Spanish_Grand_Prix,11,13.0
2024,Catalunya,Spanish_Grand_Prix,10,14.0
2024,Catalunya,Spanish_Grand_Prix,2,14.0
2024,Catalunya,Spanish_Grand_Prix,63,15.0
2024,Catalunya,Spanish_Grand_Prix,55,15.0
2024,Catalunya,Spanish_Grand_Prix,44,16.0
2024,Catalunya,Spanish_Grand_Prix,3,16.0
2024,Catalunya,Spanish_Grand_Prix,1,17.0
2024,Catalunya,Spanish_Grand_Prix,18,17.0
2024,Catalunya,Spanish_Grand_Prix,23,18.0
2024,Catalunya,Spanish_Grand_Prix,14,19.0
2024,Catalunya,Spanish_Grand_Prix,81,21.0
2024,Catalunya,Spanish_Grand_Prix,4,23.0
2024,Catalunya,Spanish_Grand_Prix,16,24.0
2024,Catalunya,Spanish_Grand_Prix,22,27.0
2024,Catalunya,Spanish_Grand_Prix,77,28.0
2024,Catalunya,Spanish_Grand_Prix,20,29.0
2024,Catalunya,Spanish_Grand_Prix,11,31.0
2024,Catalunya,Spanish_Grand_Prix,2,34.0
2024,Catalunya,Spanish_Grand_Prix,63,36.0
2024,Catalunya,Spanish_Grand_Prix,55,36.0
2024,Catalunya,Spanish_Grand_Prix,31,37.0
2024,Catalunya,Spanish_Grand_Prix,18,37.0
2024,Catalunya,Spanish_Grand_Prix,10,38.0
2024,Catalunya,Spanish_Grand_Prix,27,38.0
2024,Catalunya,Spanish_Grand_Prix,24,41.0
2024,Catalunya,Spanish_Grand_Prix,3,42.0
2024,Catalunya,Spanish_Grand_Prix,44,43.0
2024,Catalunya,Spanish_Grand_Prix,1,44.0
2024,Catalunya,Spanish_Grand_Prix,23,43.0
2024,Catalunya,Spanish_Grand_Prix,22,44.0
2024,Catalunya,Spanish_Grand_Prix,14,45.0
2024,Catalunya,Spanish_Grand_Prix,81,46.0
2024,Catalunya,Spanish_Grand_Prix,4,47.0
2024,Catalunya,Spanish_Grand_Prix,16,47.0
2024,Catalunya,Spanish_Grand_Prix,11,49.0
2024,Spielberg,Austrian_Grand_Prix,16,1.0
2024,Spielberg,Austrian_Grand_Prix,2,1.0
2024,Spielberg,Austrian_Grand_Prix,20,10.0
2024,Spielberg,Austrian_Grand_Prix,3,10.0
2024,Spielberg,Austrian_Grand_Prix,27,11.0
2024,Spielberg,Austrian_Grand_Prix,14,11.0
2024,Spielberg,Austrian_Grand_Prix,23,12.0
2024,Spielberg,Austrian_Grand_Prix,16,16.0
2024,Spielberg,Austrian_Grand_Prix,31,19.0
2024,Spielberg,Austrian_Grand_Prix,77,19.0
2024,Spielberg,Austrian_Grand_Prix,10,20.0
2024,Spielberg,Austrian_Grand_Prix,18,20.0
2024,Spielberg,Austrian_Grand_Prix,2,20.0
2024,Spielberg,Austrian_Grand_Prix,44,21.0
2024,Spielberg,Austrian_Grand_Prix,11,21.0
2024,Spielberg,Austrian_Grand_Prix,22,21.0
2024,Spielberg,Austrian_Grand_Prix,63,22.0
2024,Spielberg,Austrian_Grand_Prix,55,22.0
2024,Spielberg,Austrian_Grand_Prix,1,23.0
2024,Spielberg,Austrian_Grand_Prix,4,23.0
2024,Spielberg,Austrian_Grand_Prix,81,25.0
2024,Spielberg,Austrian_Grand_Prix,24,28.0
2024,Spielberg,Austrian_Grand_Prix,16,33.0
2024,Spielberg,Austrian_Grand_Prix,14,35.0
2024,Spielberg,Austrian_Grand_Prix,3,37.0
2024,Spielberg,Austrian_Grand_Prix,20,38.0
2024,Spielberg,Austrian_Grand_Prix,27,39.0
2024,Spielberg,Austrian_Grand_Prix,23,39.0
2024,Spielberg,Austrian_Grand_Prix,10,42.0
2024,Spielberg,Austrian_Grand_Prix,77,42.0
2024,Spielberg,Austrian_Grand_Prix,31,43.0
2024,Spielberg,Austrian_Grand_Prix,18,43.0
2024,Spielberg,Austrian_Grand_Prix,22,44.0
2024,Spielberg,Austrian_Grand_Prix,63,46.0
2024,Spielberg,Austrian_Grand_Prix,55,47.0
2024,Spielberg,Austrian_Grand_Prix,2,49.0
2024,Spielberg,Austrian_Grand_Prix,1,51.0
2024,Spielberg,Austrian_Grand_Prix,4,51.0
2024,Spielberg,Austrian_Grand_Prix,81,51.0
2024,Spielberg,Austrian_Grand_Prix,11,51.0
2024,Spielberg,Austrian_Grand_Prix,16,51.0
2024,Spielberg,Austrian_Grand_Prix,24,51.0
2024,Spielberg,Austrian_Grand_Prix,44,53.0
2024,Spielberg,Austrian_Grand_Prix,1,64.0
2024,Spielberg,Austrian_Grand_Prix,14,68.0
2024,Silverstone,British_Grand_Prix,24,12.0
2024,Silverstone,British_Grand_Prix,16,19.0
2024,Silverstone,British_Grand_Prix,11,19.0
2024,Silverstone,British_Grand_Prix,31,19.0
2024,Silverstone,British_Grand_Prix,24,19.0
2024,Silverstone,British_Grand_Prix,31,21.0
2024,Silverstone,British_Grand_Prix,1,26.0
2024,Silverstone,British_Grand_Prix,55,26.0
2024,Silverstone,British_Grand_Prix,27,26.0
2024,Silverstone,British_Grand_Prix,18,26.0
2024,Silverstone,British_Grand_Prix,3,26.0
2024,Silverstone,British_Grand_Prix,77,26.0
2024,Silverstone,British_Grand_Prix,4,27.0
2024,Silverstone,British_Grand_Prix,44,27.0
2024,Silverstone,British_Grand_Prix,63,27.0
2024,Silverstone,British_Grand_Prix,14,27.0
2024,Silverstone,British_Grand_Prix,22,27.0
2024,Silverstone,British_Grand_Prix,31,26.0
2024,Silverstone,British_Grand_Prix,23,27.0
2024,Silverstone,British_Grand_Prix,20,27.0
2024,Silverstone,British_Grand_Prix,2,27.0
2024,Silverstone,British_Grand_Prix,24,26.0
2024,Silverstone,British_Grand_Prix,81,28.0
2024,Silverstone,British_Grand_Prix,16,27.0
2024,Silverstone,British_Grand_Prix,11,28.0
2024,Silverstone,British_Grand_Prix,20,37.0
2024,Silverstone,British_Grand_Prix,3,37.0
2024,Silverstone,British_Grand_Prix,77,37.0
2024,Silverstone,British_Grand_Prix,44,38.0
2024,Silverstone,British_Grand_Prix,1,38.0
2024,Silverstone,British_Grand_Prix,81,38.0
2024,Silverstone,British_Grand_Prix,16,37.0
2024,Silverstone,British_Grand_Prix,11,37.0
2024,Silverstone,British_Grand_Prix,14,38.0
2024,Silverstone,British_Grand_Prix,22,38.0
2024,Silverstone,British_Grand_Prix,23,38.0
2024,Silverstone,British_Grand_Prix,2,38.0
2024,Silverstone,British_Grand_Prix,4,39.0
2024,Silverstone,British_Grand_Prix,24,37.0
2024,Silverstone,British_Grand_Prix,55,39.0
2024,Silverstone,British_Grand_Prix,27,39.0
2024,Silverstone,British_Grand_Prix,18,39.0
2024,Silverstone,British_Grand_Prix,31,38.0
2024,Silverstone,British_Grand_Prix,11,47.0
2024,Silverstone,British_Grand_Prix,55,50.0
2024,Hungaroring,Hungarian_Grand_Prix,27,2.0
2024,Hungaroring,Hungarian_Grand_Prix,23,6.0
2024,Hungaroring,Hungarian_Grand_Prix,20,6.0
2024,Hungaroring,Hungarian_Grand_Prix,31,6.0
2024,Hungaroring,Hungarian_Grand_Prix,14,7.0
2024,Hungaroring,Hungarian_Grand_Prix,3,7.0
2024,Hungaroring,Hungarian_Grand_Prix,24,7.0
2024,Hungaroring,Hungarian_Grand_Prix,2,8.0
2024,Hungaroring,Hungarian_Grand_Prix,18,14.0
2024,Hungaroring,Hungarian_Grand_Prix,44,16.0
2024,Hungaroring,Hungarian_Grand_Prix,77,16.0
2024,Hungaroring,Hungarian_Grand_Prix,4,17.0
2024,Hungaroring,Hungarian_Grand_Prix,81,18.0
2024,Hungaroring,Hungarian_Grand_Prix,1,21.0
2024,Hungaroring,Hungarian_Grand_Prix,55,21.0
2024,Hungaroring,Hungarian_Grand_Prix,16,23.0
2024,Hungaroring,Hungarian_Grand_Prix,11,28.0
2024,Hungaroring,Hungarian_Grand_Prix,10,28.0
2024,Hungaroring,Hungarian_Grand_Prix,3,28.0
2024,Hungaroring,Hungarian_Grand_Prix,22,29.0
2024,Hungaroring,Hungarian_Grand_Prix,27,29.0
2024,Hungaroring,Hungarian_Grand_Prix,23,29.0
2024,Hungaroring,Hungarian_Grand_Prix,31,30.0
2024,Hungaroring,Hungarian_Grand_Prix,63,33.0
2024,Hungaroring,Hungarian_Grand_Prix,2,33.0
2024,Hungaroring,Hungarian_Grand_Prix,20,34.0
2024,Hungaroring,Hungarian_Grand_Prix,24,36.0
2024,Hungaroring,Hungarian_Grand_Prix,14,37.0
2024,Hungaroring,Hungarian_Grand_Prix,44,40.0
2024,Hungaroring,Hungarian_Grand_Prix,16,40.0
2024,Hungaroring,Hungarian_Grand_Prix,4,45.0
2024,Hungaroring,Hungarian_Grand_Prix,18,45.0
2024,Hungaroring,Hungarian_Grand_Prix,77,45.0
2024,Hungaroring,Hungarian_Grand_Prix,81,47.0
2024,Hungaroring,Hungarian_Grand_Prix,55,47.0
2024,Hungaroring,Hungarian_Grand_Prix,11,47.0
2024,Hungaroring,Hungarian_Grand_Prix,1,49.0
2024,Hungaroring,Hungarian_Grand_Prix,63,53.0
2024,Hungaroring,Hungarian_Grand_Prix,2,63.0
2024,Hungaroring,Hungarian_Grand_Prix,31,64.0
2024,Spa-Francorchamps,Belgian_Grand_Prix,27,7.0
2024,Spa-Francorchamps,Belgian_Grand_Prix,23,8.0
2024,Spa-Francorchamps,Belgian_Grand_Prix,3,8.0
2024,Spa-Francorchamps,Belgian_Grand_Prix,2,8.0
2024,Spa-Francorchamps,Belgian_Grand_Prix,10,9.0
2024,Spa-Francorchamps,Belgian_Grand_Prix,63,10.0
2024,Spa-Francorchamps,Belgian_Grand_Prix,1,10.0
2024,Spa-Francorchamps,Belgian_Grand_Prix,44,11.0
2024,Spa-Francorchamps,Belgian_Grand_Prix,11,11.0
2024,Spa-Francorchamps,Belgian_Grand_Prix,81,11.0
2024,Spa-Francorchamps,Belgian_Grand_Prix,77,11.0
2024,Spa-Francorchamps,Belgian_Grand_Prix,16,12.0
2024,Spa-Francorchamps,Belgian_Grand_Prix,31,12.0
2024,Spa-Francorchamps,Belgian_Grand_Prix,18,12.0
2024,Spa-Francorchamps,Belgian_Grand_Prix,14,13.0
2024,Spa-Francorchamps,Belgian_Grand_Prix,4,15.0
2024,Spa-Francorchamps,Belgian_Grand_Prix,22,15.0
2024,Spa-Francorchamps,Belgian_Grand_Prix,20,17.0
2024,Spa-Francorchamps,Belgian_Grand_Prix,55,20.0
2024,Spa-Francorchamps,Belgian_Grand_Prix,27,20.0
2024,Spa-Francorchamps,Belgian_Grand_Prix,11,21.0
2024,Spa-Francorchamps,Belgian_Grand_Prix,3,21.0
2024,Spa-Francorchamps,Belgian_Grand_Prix,23,23.0
2024,Spa-Francorchamps,Belgian_Grand_Prix,2,24.0
2024,Spa-Francorchamps,Belgian_Grand_Prix,16,25.0
2024,Spa-Francorchamps,Belgian_Grand_Prix,44,26.0
2024,Spa-Francorchamps,Belgian_Grand_Prix,1,28.0
2024,Spa-Francorchamps,Belgian_Grand_Prix,55,28.0
2024,Spa-Francorchamps,Belgian_Grand_Prix,10,28.0
2024,Spa-Francorchamps,Belgian_Grand_Prix,4,29.0
2024,Spa-Francorchamps,Belgian_Grand_Prix,81,30.0
2024,Spa-Francorchamps,Belgian_Grand_Prix,31,30.0
2024,Spa-Francorchamps,Belgian_Grand_Prix,77,35.0
2024,Spa-Francorchamps,Belgian_Grand_Prix,11,42.0
2024,Zandvoort,Dutch_Grand_Prix,23,12.0
2024,Zandvoort,Dutch_Grand_Prix,27,14.0
2024,Zandvoort,Dutch_Grand_Prix,22,14.0
2024,Zandvoort,Dutch_Grand_Prix,77,15.0
2024,Zandvoort,Dutch_Grand_Prix,24,18.0
2024,Zandvoort,Dutch_Grand_Prix,2,22.0
2024,Zandvoort,Dutch_Grand_Prix,44,23.0
2024,Zandvoort,Dutch_Grand_Prix,16,24.0
2024,Zandvoort,Dutch_Grand_Prix,63,25.0
2024,Zandvoort,Dutch_Grand_Prix,1,27.0
2024,Zandvoort,Dutch_Grand_Prix,4,28.0
2024,Zandvoort,Dutch_Grand_Prix,11,29.0
2024,Zandvoort,Dutch_Grand_Prix,3,29.0
2024,Zandvoort,Dutch_Grand_Prix,55,30.0
2024,Zandvoort,Dutch_Grand_Prix,18,30.0
2024,Zandvoort,Dutch_Grand_Prix,31,30.0
2024,Zandvoort,Dutch_Grand_Prix,14,31.0
2024,Zandvoort,Dutch_Grand_Prix,10,32.0
2024,Zandvoort,Dutch_Grand_Prix,22,32.0
2024,Zandvoort,Dutch_Grand_Prix,81,33.0
2024,Zandvoort,Dutch_Grand_Prix,20,40.0
2024,Zandvoort,Dutch_Grand_Prix,77,43.0
2024,Zandvoort,Dutch_Grand_Prix,44,48.0
2024,Zandvoort,Dutch_Grand_Prix,24,51.0
2024,Zandvoort,Dutch_Grand_Prix,63,54.0
2024,Zandvoort,Dutch_Grand_Prix,23,54.0
2024,Monza,Italian_Grand_Prix,27,5.0
2024,Monza,Italian_Grand_Prix,10,10.0
2024,Monza,Italian_Grand_Prix,63,11.0
2024,Monza,Italian_Grand_Prix,3,11.0
2024,Monza,Italian_Grand_Prix,14,12.0
2024,Monza,Italian_Grand_Prix,4,14.0
2024,Monza,Italian_Grand_Prix,20,14.0
2024,Monza,Italian_Grand_Prix,16,15.0
2024,Monza,Italian_Grand_Prix,44,15.0
2024,Monza,Italian_Grand_Prix,24,15.0
2024,Monza,Italian_Grand_Prix,81,16.0
2024,Monza,Italian_Grand_Prix,43,16.0
2024,Monza,Italian_Grand_Prix,23,17.0
2024,Monza,Italian_Grand_Prix,55,19.0
2024,Monza,Italian_Grand_Prix,18,19.0
2024,Monza,Italian_Grand_Prix,1,22.0
2024,Monza,Italian_Grand_Prix,11,23.0
2024,Monza,Italian_Grand_Prix,10,30.0
2024,Monza,Italian_Grand_Prix,31,31.0
2024,Monza,Italian_Grand_Prix,4,32.0
2024,Monza,Italian_Grand_Prix,27,32.0
2024,Monza,Italian_Grand_Prix,63,33.0
2024,Monza,Italian_Grand_Prix,77,33.0
2024,Monza,Italian_Grand_Prix,11,35.0
2024,Monza,Italian_Grand_Prix,14,35.0
2024,Monza,Italian_Grand_Prix,18,36.0
2024,Monza,Italian_Grand_Prix,44,37.0
2024,Monza,Italian_Grand_Prix,81,38.0
2024,Monza,Italian_Grand_Prix,1,41.0
2024,Monza,Italian_Grand_Prix,18,50.0
2024,Baku,Azerbaijan_Grand_Prix,18,1.0
2024,Baku,Azerbaijan_Grand_Prix,43,10.0
2024,Baku,Azerbaijan_Grand_Prix,14,11.0
2024,Baku,Azerbaijan_Grand_Prix,77,11.0
2024,Baku,Azerbaijan_Grand_Prix,1,12.0
2024,Baku,Azerbaijan_Grand_Prix,63,12.0
2024,Baku,Azerbaijan_Grand_Prix,44,12.0
2024,Baku,Azerbaijan_Grand_Prix,22,12.0
2024,Baku,Azerbaijan_Grand_Prix,11,13.0
2024,Baku,Azerbaijan_Grand_Prix,50,14.0
2024,Baku,Azerbaijan_Grand_Prix,81,15.0
2024,Baku,Azerbaijan_Grand_Prix,27,15.0
2024,Baku,Azerbaijan_Grand_Prix,16,16.0
2024,Baku,Azerbaijan_Grand_Prix,55,17.0
2024,Baku,Azerbaijan_Grand_Prix,18,22.0
2024,Baku,Azerbaijan_Grand_Prix,23,31.0
2024,Baku,Azerbaijan_Grand_Prix,24,34.0
2024,Baku,Azerbaijan_Grand_Prix,4,37.0
2024,Baku,Azerbaijan_Grand_Prix,1,49.0
2024,Baku,Azerbaijan_Grand_Prix,3,49.0
2024,Baku,Azerbaijan_Grand_Prix,31,49.0
2024,Baku,Azerbaijan_Grand_Prix,10,50.0
2024,Singapore,Singapore_Grand_Prix,3,10.0
2024,Singapore,Singapore_Grand_Prix,23,11.0
2024,Singapore,Singapore_Grand_Prix,55,13.0
2024,Singapore,Singapore_Grand_Prix,44,17.0
2024,Singapore,Singapore_Grand_Prix,14,25.0
2024,Singapore,Singapore_Grand_Prix,18,26.0
2024,Singapore,Singapore_Grand_Prix,63,27.0
2024,Singapore,Singapore_Grand_Prix,11,28.0
2024,Singapore,Singapore_Grand_Prix,20,28.0
2024,Singapore,Singapore_Grand_Prix,1,29.0
2024,Singapore,Singapore_Grand_Prix,27,29.0
2024,Singapore,Singapore_Grand_Prix,43,29.0
2024,Singapore,Singapore_Grand_Prix,31,29.0
2024,Singapore,Singapore_Grand_Prix,4,30.0
2024,Singapore,Singapore_Grand_Prix,22,33.0
2024,Singapore,Singapore_Grand_Prix,77,33.0
2024,Singapore,Singapore_Grand_Prix,24,34.0
2024,Singapore,Singapore_Grand_Prix,16,36.0
2024,Singapore,Singapore_Grand_Prix,10,37.0
2024,Singapore,Singapore_Grand_Prix,81,38.0
2024,Singapore,Singapore_Grand_Prix,3,46.0
2024,Singapore,Singapore_Grand_Prix,20,49.0
2024,Singapore,Singapore_Grand_Prix,3,58.0
2024,Austin,United_States_Grand_Prix,23,3.0
2024,Austin,United_States_Grand_Prix,24,13.0
2024,Austin,United_States_Grand_Prix,77,15.0
2024,Austin,United_States_Grand_Prix,20,17.0
2024,Austin,United_States_Grand_Prix,10,18.0
2024,Austin,United_States_Grand_Prix,22,18.0
2024,Austin,United_States_Grand_Prix,55,21.0
2024,Austin,United_States_Grand_Prix,1,25.0
2024,Austin,United_States_Grand_Prix,16,26.0
2024,Austin,United_States_Grand_Prix,11,26.0
2024,Austin,United_States_Grand_Prix,14,26.0
2024,Austin,United_States_Grand_Prix,27,27.0
2024,Austin,United_States_Grand_Prix,18,27.0
2024,Austin,United_States_Grand_Prix,4,31.0
2024,Austin,United_States_Grand_Prix,31,31.0
2024,Austin,United_States_Grand_Prix,81,32.0
2024,Austin,United_States_Grand_Prix,23,33.0
2024,Austin,United_States_Grand_Prix,24,35.0
2024,Austin,United_States_Grand_Prix,30,36.0
2024,Austin,United_States_Grand_Prix,20,38.0
2024,Austin,United_States_Grand_Prix,43,39.0
2024,Austin,United_States_Grand_Prix,63,40.0
2024,Austin,United_States_Grand_Prix,31,51.0
2024,Mexico City,Mexico_City_Grand_Prix,11,20.0
2024,Mexico City,Mexico_City_Grand_Prix,1,26.0
2024,Mexico City,Mexico_City_Grand_Prix,18,26.0
2024,Mexico City,Mexico_City_Grand_Prix,44,28.0
2024,Mexico City,Mexico_City_Grand_Prix,10,28.0
2024,Mexico City,Mexico_City_Grand_Prix,27,29.0
2024,Mexico City,Mexico_City_Grand_Prix,4,30.0
2024,Mexico City,Mexico_City_Grand_Prix,20,30.0
2024,Mexico City,Mexico_City_Grand_Prix,16,31.0
2024,Mexico City,Mexico_City_Grand_Prix,63,31.0
2024,Mexico City,Mexico_City_Grand_Prix,55,32.0
2024,Mexico City,Mexico_City_Grand_Prix,81,39.0
2024,Mexico City,Mexico_City_Grand_Prix,30,39.0
2024,Mexico City,Mexico_City_Grand_Prix,24,43.0
2024,Mexico City,Mexico_City_Grand_Prix,11,43.0
2024,Mexico City,Mexico_City_Grand_Prix,43,47.0
2024,Mexico City,Mexico_City_Grand_Prix,31,48.0
2024,Mexico City,Mexico_City_Grand_Prix,77,49.0
2024,Mexico City,Mexico_City_Grand_Prix,30,65.0
2024,Mexico City,Mexico_City_Grand_Prix,16,69.0
2024,Mexico City,Mexico_City_Grand_Prix,11,68.0
2024,Interlagos,São_Paulo_Grand_Prix,16,24.0
2024,Interlagos,São_Paulo_Grand_Prix,27,25.0
2024,Interlagos,São_Paulo_Grand_Prix,43,26.0
2024,Interlagos,São_Paulo_Grand_Prix,81,27.0
2024,Interlagos,São_Paulo_Grand_Prix,14,27.0
2024,Interlagos,São_Paulo_Grand_Prix,44,27.0
2024,Interlagos,São_Paulo_Grand_Prix,55,27.0
2024,Interlagos,São_Paulo_Grand_Prix,50,27.0
2024,Interlagos,São_Paulo_Grand_Prix,11,27.0
2024,Interlagos,São_Paulo_Grand_Prix,24,27.0
2024,Interlagos,São_Paulo_Grand_Prix,63,28.0
2024,Interlagos,São_Paulo_Grand_Prix,4,28.0
2024,Interlagos,São_Paulo_Grand_Prix,22,28.0
2024,Interlagos,São_Paulo_Grand_Prix,30,28.0
2024,Interlagos,São_Paulo_Grand_Prix,24,28.0
2024,Interlagos,São_Paulo_Grand_Prix,27,27.0
2024,Interlagos,São_Paulo_Grand_Prix,43,30.0
2024,Interlagos,São_Paulo_Grand_Prix,27,29.0
2024,Interlagos,São_Paulo_Grand_Prix,24,31.0
2024,Interlagos,São_Paulo_Grand_Prix,31,32.0
2024,Interlagos,São_Paulo_Grand_Prix,1,32.0
2024,Interlagos,São_Paulo_Grand_Prix,10,32.0
2024,Interlagos,São_Paulo_Grand_Prix,4,32.0
2024,Interlagos,São_Paulo_Grand_Prix,63,32.0
2024,Interlagos,São_Paulo_Grand_Prix,22,32.0
2024,Interlagos,São_Paulo_Grand_Prix,16,32.0
2024,Interlagos,São_Paulo_Grand_Prix,81,32.0
2024,Interlagos,São_Paulo_Grand_Prix,14,32.0
2024,Interlagos,São_Paulo_Grand_Prix,30,32.0
2024,Interlagos,São_Paulo_Grand_Prix,44,32.0
2024,Interlagos,São_Paulo_Grand_Prix,77,32.0
2024,Interlagos,São_Paulo_Grand_Prix,55,32.0
2024,Interlagos,São_Paulo_Grand_Prix,11,32.0
2024,Interlagos,São_Paulo_Grand_Prix,50,32.0
2024,Interlagos,São_Paulo_Grand_Prix,24,32.0
2024,Las Vegas,Las_Vegas_Grand_Prix,14,4.0
2024,Las Vegas,Las_Vegas_Grand_Prix,16,9.0
2024,Las Vegas,Las_Vegas_Grand_Prix,4,9.0
2024,Las Vegas,Las_Vegas_Grand_Prix,23,9.0
2024,Las Vegas,Las_Vegas_Grand_Prix,18,9.0
2024,Las Vegas,Las_Vegas_Grand_Prix,55,10.0
2024,Las Vegas,Las_Vegas_Grand_Prix,22,10.0
2024,Las Vegas,Las_Vegas_Grand_Prix,10,10.0
2024,Las Vegas,Las_Vegas_Grand_Prix,81,10.0
2024,Las Vegas,Las_Vegas_Grand_Prix,1,11.0
2024,Las Vegas,Las_Vegas_Grand_Prix,31,11.0
2024,Las Vegas,Las_Vegas_Grand_Prix,24,11.0
2024,Las Vegas,Las_Vegas_Grand_Prix,30,11.0
2024,Las Vegas,Las_Vegas_Grand_Prix,63,12.0
2024,Las Vegas,Las_Vegas_Grand_Prix,31,12.0
2024,Las Vegas,Las_Vegas_Grand_Prix,44,13.0
2024,Las Vegas,Las_Vegas_Grand_Prix,27,14.0
2024,Las Vegas,Las_Vegas_Grand_Prix,43,16.0
2024,Las Vegas,Las_Vegas_Grand_Prix,11,17.0
2024,Las Vegas,Las_Vegas_Grand_Prix,20,17.0
2024,Las Vegas,Las_Vegas_Grand_Prix,77,17.0
2024,Las Vegas,Las_Vegas_Grand_Prix,14,24.0
2024,Las Vegas,Las_Vegas_Grand_Prix,81,25.0
2024,Las Vegas,Las_Vegas_Grand_Prix,43,26.0
2024,Las Vegas,Las_Vegas_Grand_Prix,1,27.0
2024,Las Vegas,Las_Vegas_Grand_Prix,44,27.0
2024,Las Vegas,Las_Vegas_Grand_Prix,55,28.0
2024,Las Vegas,Las_Vegas_Grand_Prix,18,28.0
2024,Las Vegas,Las_Vegas_Grand_Prix,22,29.0
2024,Las Vegas,Las_Vegas_Grand_Prix,4,30.0
2024,Las Vegas,Las_Vegas_Grand_Prix,16,31.0
2024,Las Vegas,Las_Vegas_Grand_Prix,63,32.0
2024,Las Vegas,Las_Vegas_Grand_Prix,11,32.0
2024,Las Vegas,Las_Vegas_Grand_Prix,27,33.0
2024,Las Vegas,Las_Vegas_Grand_Prix,24,34.0
2024,Las Vegas,Las_Vegas_Grand_Prix,77,35.0
2024,Las Vegas,Las_Vegas_Grand_Prix,30,38.0
2024,Las Vegas,Las_Vegas_Grand_Prix,31,45.0
2024,Las Vegas,Las_Vegas_Grand_Prix,4,48.0
2024,Lusail,Qatar_Grand_Prix,18,1.0
2024,Lusail,Qatar_Grand_Prix,27,1.0
2024,Lusail,Qatar_Grand_Prix,18,7.0
2024,Lusail,Qatar_Grand_Prix,63,23.0
2024,Lusail,Qatar_Grand_Prix,77,24.0
2024,Lusail,Qatar_Grand_Prix,20,27.0
2024,Lusail,Qatar_Grand_Prix,27,31.0
2024,Lusail,Qatar_Grand_Prix,81,34.0
2024,Lusail,Qatar_Grand_Prix,55,34.0
2024,Lusail,Qatar_Grand_Prix,1,35.0
2024,Lusail,Qatar_Grand_Prix,44,34.0
2024,Lusail,Qatar_Grand_Prix,4,35.0
2024,Lusail,Qatar_Grand_Prix,16,35.0
2024,Lusail,Qatar_Grand_Prix,11,35.0
2024,Lusail,Qatar_Grand_Prix,10,35.0
2024,Lusail,Qatar_Grand_Prix,63,35.0
2024,Lusail,Qatar_Grand_Prix,14,35.0
2024,Lusail,Qatar_Grand_Prix,24,35.0
2024,Lusail,Qatar_Grand_Prix,22,35.0
2024,Lusail,Qatar_Grand_Prix,23,35.0
2024,Lusail,Qatar_Grand_Prix,30,35.0
2024,Lusail,Qatar_Grand_Prix,1,36.0
2024,Lusail,Qatar_Grand_Prix,44,35.0
2024,Lusail,Qatar_Grand_Prix,4,36.0
2024,Lusail,Qatar_Grand_Prix,77,35.0
2024,Lusail,Qatar_Grand_Prix,16,36.0
