season_year,round,grand_prix,race_session_key,meeting_key,date,driver_number,lap_number,pit_duration,session_key
2025,,Spa-Francorchamps,9939,1265,2025-07-27 15:21:56.538000+00:00,12,30.0,23.0,9939
2025,,Spa-Francorchamps,9939,1265,2025-07-27 15:25:26.135000+00:00,27,32.0,23.8,9939
2025,,Hungaroring,9928,1266,2025-08-03 13:10:42.523000+00:00,27,5.0,21.5,9928
2025,,Hungaroring,9928,1266,2025-08-03 13:22:01.414000+00:00,43,13.0,30.2,9928
2025,,Hungaroring,9928,1266,2025-08-03 13:23:14.799000+00:00,23,14.0,21.3,9928
2025,,Hungaroring,9928,1266,2025-08-03 13:23:15.143000+00:00,31,14.0,22.4,9928
2025,,Hungaroring,9928,1266,2025-08-03 13:24:35.579000+00:00,55,15.0,21.6,9928
2025,,Hungaroring,9928,1266,2025-08-03 13:27:14.938000+00:00,1,17.0,21.4,9928
2025,,Hungaroring,9928,1266,2025-08-03 13:28:14.741000+00:00,81,18.0,21.1,9928
2025,,Hungaroring,9928,1266,2025-08-03 13:29:34.492000+00:00,16,19.0,21.1,9928
2025,,Hungaroring,9928,1266,2025-08-03 13:29:41.501000+00:00,63,19.0,21.7,9928
2025,,Hungaroring,9928,1266,2025-08-03 13:31:41.726000+00:00,22,20.0,21.2,9928
2025,,Hungaroring,9928,1266,2025-08-03 13:32:58.761000+00:00,12,21.0,22.3,9928
2025,,Hungaroring,9928,1266,2025-08-03 13:45:32.129000+00:00,87,30.0,21.7,9928
2025,,Hungaroring,9928,1266,2025-08-03 13:46:07.521000+00:00,4,31.0,20.9,9928
2025,,Hungaroring,9928,1266,2025-08-03 13:48:23.579000+00:00,10,32.0,21.6,9928
2025,,Hungaroring,9928,1266,2025-08-03 13:49:42.725000+00:00,6,33.0,21.0,9928
2025,,Hungaroring,9928,1266,2025-08-03 13:52:42.991000+00:00,43,35.0,26.2,9928
2025,,Hungaroring,9928,1266,2025-08-03 13:53:38.455000+00:00,18,36.0,21.4,9928
2025,,Hungaroring,9928,1266,2025-08-03 13:55:26.296000+00:00,22,37.0,21.5,9928
2025,,Hungaroring,9928,1266,2025-08-03 13:56:46.756000+00:00,23,38.0,22.7,9928
2025,,Hungaroring,9928,1266,2025-08-03 13:57:35.927000+00:00,14,39.0,22.2,9928
2025,,Hungaroring,9928,1266,2025-08-03 13:58:22.582000+00:00,16,40.0,21.1,9928
2025,,Hungaroring,9928,1266,2025-08-03 13:59:03.530000+00:00,5,40.0,21.7,9928
2025,,Hungaroring,9928,1266,2025-08-03 13:59:09.827000+00:00,30,40.0,22.1,9928
2025,,Hungaroring,9928,1266,2025-08-03 14:00:56.554000+00:00,27,41.0,28.7,9928
2025,,Hungaroring,9928,1266,2025-08-03 14:02:07.096000+00:00,44,42.0,21.1,9928
2025,,Hungaroring,9928,1266,2025-08-03 14:02:38.260000+00:00,63,43.0,21.4,9928
2025,,Hungaroring,9928,1266,2025-08-03 14:05:10.901000+00:00,81,45.0,20.9,9928
2025,,Hungaroring,9928,1266,2025-08-03 14:10:05.385000+00:00,1,48.0,21.2,9928
2025,,Hungaroring,9928,1266,2025-08-03 14:14:40.780000+00:00,55,51.0,21.4,9928
2025,,Zandvoort,9920,1267,2025-08-31 13:14:08.902000+00:00,18,8.0,17.5,9920
2025,,Zandvoort,9920,1267,2025-08-31 13:26:54.106000+00:00,14,18.0,17.4,9920
2025,,Zandvoort,9920,1267,2025-08-31 13:28:11.385000+00:00,22,19.0,18.3,9920
2025,,Zandvoort,9920,1267,2025-08-31 13:28:14.989000+00:00,43,19.0,17.9,9920
2025,,Zandvoort,9920,1267,2025-08-31 13:28:15.583000+00:00,27,19.0,17.6,9920
2025,,Zandvoort,9920,1267,2025-08-31 13:31:42.348000+00:00,16,22.0,17.0,9920
2025,,Zandvoort,9920,1267,2025-08-31 13:32:12.030000+00:00,5,22.0,17.9,9920
2025,,Zandvoort,9920,1267,2025-08-31 13:32:42.693000+00:00,81,23.0,17.3,9920
2025,,Zandvoort,9920,1267,2025-08-31 13:32:50.571000+00:00,4,23.0,20.0,9920
2025,,Zandvoort,9920,1267,2025-08-31 13:33:08.588000+00:00,1,23.0,18.7,9920
2025,,Zandvoort,9920,1267,2025-08-31 13:33:10.743000+00:00,6,23.0,17.4,9920
2025,,Zandvoort,9920,1267,2025-08-31 13:33:15.400000+00:00,63,23.0,18.8,9920
2025,,Zandvoort,9920,1267,2025-08-31 13:33:26.426000+00:00,30,23.0,17.5,9920
2025,,Zandvoort,9920,1267,2025-08-31 13:33:27.973000+00:00,55,23.0,17.6,9920
2025,,Zandvoort,9920,1267,2025-08-31 13:33:36.841000+00:00,23,23.0,19.6,9920
2025,,Zandvoort,9920,1267,2025-08-31 13:33:38.078000+00:00,12,23.0,17.4,9920
2025,,Zandvoort,9920,1267,2025-08-31 13:33:46.302000+00:00,10,23.0,19.2,9920
2025,,Zandvoort,9920,1267,2025-08-31 13:41:04.107000+00:00,30,27.0,22.2,9920
2025,,Zandvoort,9920,1267,2025-08-31 13:41:10.549000+00:00,55,27.0,29.4,9920
2025,,Zandvoort,9920,1267,2025-08-31 13:57:13.731000+00:00,14,40.0,17.9,9920
2025,,Zandvoort,9920,1267,2025-08-31 14:10:41.425000+00:00,12,51.0,17.3,9920
2025,,Zandvoort,9920,1267,2025-08-31 14:11:54.453000+00:00,16,52.0,17.0,9920
2025,,Zandvoort,9920,1267,2025-08-31 14:12:27.454000+00:00,55,51.0,30.3,9920
2025,,Zandvoort,9920,1267,2025-08-31 14:12:28.587000+00:00,18,52.0,17.5,9920
2025,,Zandvoort,9920,1267,2025-08-31 14:12:31.402000+00:00,31,52.0,18.2,9920
2025,,Zandvoort,9920,1267,2025-08-31 14:12:57.746000+00:00,81,53.0,18.5,9920
2025,,Zandvoort,9920,1267,2025-08-31 14:13:05.704000+00:00,4,53.0,22.6,9920
2025,,Zandvoort,9920,1267,2025-08-31 14:13:14.515000+00:00,1,53.0,18.2,9920
2025,,Zandvoort,9920,1267,2025-08-31 14:13:18.893000+00:00,6,53.0,18.5,9920
2025,,Zandvoort,9920,1267,2025-08-31 14:13:36.854000+00:00,63,53.0,17.3,9920
2025,,Zandvoort,9920,1267,2025-08-31 14:13:40.876000+00:00,23,53.0,17.8,9920
2025,,Zandvoort,9920,1267,2025-08-31 14:13:57.375000+00:00,30,52.0,18.5,9920
2025,,Zandvoort,9920,1267,2025-08-31 14:13:59.140000+00:00,12,53.0,21.3,9920
2025,,Zandvoort,9920,1267,2025-08-31 14:14:13.278000+00:00,87,53.0,18.6,9920
2025,,Zandvoort,9920,1267,2025-08-31 14:14:13.825000+00:00,22,53.0,18.1,9920
2025,,Zandvoort,9920,1267,2025-08-31 14:14:22.767000+00:00,43,53.0,17.5,9920
2025,,Zandvoort,9920,1267,2025-08-31 14:14:23.517000+00:00,27,53.0,17.9,9920
2025,,Zandvoort,9920,1267,2025-08-31 14:25:15.119000+00:00,5,60.0,17.4,9920
2025,,Zandvoort,9920,1267,2025-08-31 14:31:49.134000+00:00,43,65.0,18.0,9920
2025,,Zandvoort,9920,1267,2025-08-31 14:32:08.359000+00:00,55,65.0,18.0,9920
2025,,Monza,9912,1268,2025-09-07 13:16:53.514000+00:00,30,9.0,24.1,9912
2025,,Monza,9912,1268,2025-09-07 13:29:32.892000+00:00,87,18.0,25.3,9912
2025,,Monza,9912,1268,2025-09-07 13:30:55.643000+00:00,22,19.0,24.3,9912
2025,,Monza,9912,1268,2025-09-07 13:32:17.703000+00:00,14,20.0,25.1,9912
2025,,Monza,9912,1268,2025-09-07 13:32:18.133000+00:00,5,20.0,26.1,9912
2025,,Monza,9912,1268,2025-09-07 13:41:53.352000+00:00,63,27.0,25.0,9912
2025,,Monza,9912,1268,2025-09-07 13:43:27.984000+00:00,12,28.0,24.9,9912
2025,,Monza,9912,1268,2025-09-07 13:46:19.995000+00:00,55,30.0,24.6,9912
2025,,Monza,9912,1268,2025-09-07 13:49:09.830000+00:00,6,32.0,24.3,9912
2025,,Monza,9912,1268,2025-09-07 13:50:04.888000+00:00,16,33.0,24.2,9912
2025,,Monza,9912,1268,2025-09-07 13:50:45.883000+00:00,43,33.0,24.9,9912
2025,,Monza,9912,1268,2025-09-07 13:55:17.647000+00:00,1,37.0,24.5,9912
2025,,Monza,9912,1268,2025-09-07 13:57:08.320000+00:00,44,38.0,23.9,9912
2025,,Monza,9912,1268,2025-09-07 14:01:27.096000+00:00,23,41.0,24.7,9912
2025,,Monza,9912,1268,2025-09-07 14:06:26.941000+00:00,81,45.0,23.6,9912
2025,,Monza,9912,1268,2025-09-07 14:07:50.629000+00:00,4,46.0,27.4,9912
2025,,Monza,9912,1268,2025-09-07 14:12:58.481000+00:00,10,49.0,25.0,9912
2025,,Monza,9912,1268,2025-09-07 14:13:01.946000+00:00,18,49.0,38.4,9912
2025,,Monza,9912,1268,2025-09-07 14:15:37.870000+00:00,31,51.0,30.7,9912
2025,,Baku,9904,1269,2025-09-21 11:06:46.423000+00:00,31,1.0,20.6,9904
2025,,Baku,9904,1269,2025-09-21 11:06:49.884000+00:00,23,1.0,20.7,9904
2025,,Baku,9904,1269,2025-09-21 11:09:33.338000+00:00,31,2.0,20.7,9904
2025,,Baku,9904,1269,2025-09-21 11:35:01.462000+00:00,23,15.0,20.4,9904
2025,,Baku,9904,1269,2025-09-21 11:36:47.573000+00:00,43,16.0,21.0,9904
2025,,Baku,9904,1269,2025-09-21 11:39:57.929000+00:00,12,18.0,20.6,9904
2025,,Baku,9904,1269,2025-09-21 11:41:48.078000+00:00,16,19.0,20.5,9904
2025,,Baku,9904,1269,2025-09-21 11:43:29.987000+00:00,30,20.0,20.2,9904
2025,,Baku,9904,1269,2025-09-21 11:45:39.568000+00:00,14,21.0,25.7,9904
2025,,Baku,9904,1269,2025-09-21 11:54:26.716000+00:00,5,26.0,20.8,9904
2025,,Baku,9904,1269,2025-09-21 11:55:46.106000+00:00,55,27.0,20.5,9904
2025,,Baku,9904,1269,2025-09-21 11:58:15.816000+00:00,87,28.0,21.1,9904
2025,,Baku,9904,1269,2025-09-21 11:59:39.951000+00:00,6,29.0,20.2,9904
2025,,Baku,9904,1269,2025-09-21 12:10:52.496000+00:00,10,35.0,21.5,9904
2025,,Baku,9904,1269,2025-09-21 12:11:50.527000+00:00,44,36.0,20.0,9904
2025,,Baku,9904,1269,2025-09-21 12:12:31.321000+00:00,27,36.0,19.9,9904
2025,,Baku,9904,1269,2025-09-21 12:13:29.850000+00:00,4,37.0,21.9,9904
2025,,Baku,9904,1269,2025-09-21 12:14:16.991000+00:00,18,37.0,21.8,9904
2025,,Baku,9904,1269,2025-09-21 12:15:11.792000+00:00,22,38.0,20.3,9904
2025,,Baku,9904,1269,2025-09-21 12:16:46.908000+00:00,63,39.0,19.8,9904
2025,,Baku,9904,1269,2025-09-21 12:18:18.936000+00:00,1,40.0,20.2,9904
2025,,Singapore,9896,1270,2025-10-05 12:25:46.277000+00:00,22,13.0,24.6,9896
2025,,Singapore,9896,1270,2025-10-05 12:25:51.721000+00:00,5,13.0,32.8,9896
2025,,Singapore,9896,1270,2025-10-05 12:27:18.400000+00:00,43,14.0,24.0,9896
2025,,Singapore,9896,1270,2025-10-05 12:34:57.199000+00:00,1,19.0,24.0,9896
2025,,Singapore,9896,1270,2025-10-05 12:37:03.329000+00:00,6,20.0,23.8,9896
2025,,Singapore,9896,1270,2025-10-05 12:38:22.641000+00:00,16,21.0,23.6,9896
2025,,Singapore,9896,1270,2025-10-05 12:41:57.960000+00:00,87,23.0,23.9,9896
2025,,Singapore,9896,1270,2025-10-05 12:43:21.163000+00:00,44,24.0,24.7,9896
2025,,Singapore,9896,1270,2025-10-05 12:43:56.502000+00:00,10,24.0,25.5,9896
2025,,Singapore,9896,1270,2025-10-05 12:44:30.970000+00:00,63,25.0,23.9,9896
2025,,Singapore,9896,1270,2025-10-05 12:44:51.800000+00:00,12,25.0,23.8,9896
2025,,Singapore,9896,1270,2025-10-05 12:45:19.688000+00:00,27,25.0,24.1,9896
2025,,Singapore,9896,1270,2025-10-05 12:46:15.810000+00:00,4,26.0,23.3,9896
2025,,Singapore,9896,1270,2025-10-05 12:48:00.511000+00:00,81,27.0,26.6,9896
2025,,Singapore,9896,1270,2025-10-05 12:48:33.356000+00:00,14,27.0,30.7,9896
2025,,Singapore,9896,1270,2025-10-05 12:53:39.933000+00:00,31,30.0,25.0,9896
2025,,Singapore,9896,1270,2025-10-05 13:06:50.853000+00:00,18,38.0,24.0,9896
2025,,Singapore,9896,1270,2025-10-05 13:13:32.820000+00:00,23,42.0,25.7,9896
2025,,Singapore,9896,1270,2025-10-05 13:17:22.947000+00:00,27,44.0,31.8,9896
2025,,Singapore,9896,1270,2025-10-05 13:19:00.893000+00:00,44,46.0,23.3,9896
2025,,Singapore,9896,1270,2025-10-05 13:23:18.239000+00:00,30,48.0,24.0,9896
2025,,Singapore,9896,1270,2025-10-05 13:26:35.223000+00:00,55,50.0,24.0,9896
2025,,Singapore,9896,1270,2025-10-05 13:28:40.212000+00:00,10,51.0,25.1,9896
2025,,Austin,9888,1271,2025-10-19 19:16:40.229000+00:00,23,7.0,23.7,9888
2025,,Austin,9888,1271,2025-10-19 19:28:52.890000+00:00,5,14.0,25.5,9888
2025,,Austin,9888,1271,2025-10-19 19:41:52.595000+00:00,16,22.0,23.7,9888
2025,,Austin,9888,1271,2025-10-19 19:45:54.418000+00:00,31,24.0,25.0,9888
2025,,Austin,9888,1271,2025-10-19 19:50:53.659000+00:00,10,27.0,26.6,9888
2025,,Austin,9888,1271,2025-10-19 19:52:29.254000+00:00,18,28.0,24.1,9888
2025,,Austin,9888,1271,2025-10-19 19:52:41.407000+00:00,6,28.0,23.8,9888
2025,,Austin,9888,1271,2025-10-19 19:53:50.754000+00:00,22,29.0,24.5,9888
2025,,Austin,9888,1271,2025-10-19 19:55:20.165000+00:00,81,30.0,23.4,9888
2025,,Austin,9888,1271,2025-10-19 19:55:32.526000+00:00,87,30.0,24.1,9888
2025,,Austin,9888,1271,2025-10-19 19:55:43.927000+00:00,14,30.0,24.0,9888
2025,,Austin,9888,1271,2025-10-19 19:55:46.292000+00:00,30,30.0,23.6,9888
2025,,Austin,9888,1271,2025-10-19 19:56:56.549000+00:00,44,31.0,23.9,9888
2025,,Austin,9888,1271,2025-10-19 19:57:34.602000+00:00,12,31.0,23.9,9888
2025,,Austin,9888,1271,2025-10-19 19:58:29.191000+00:00,4,32.0,24.5,9888
2025,,Austin,9888,1271,2025-10-19 19:59:24.531000+00:00,43,32.0,24.0,9888
2025,,Austin,9888,1271,2025-10-19 19:59:59.008000+00:00,1,33.0,23.9,9888
2025,,Austin,9888,1271,2025-10-19 20:00:24.102000+00:00,63,33.0,23.5,9888
2025,,Austin,9888,1271,2025-10-19 20:00:34.340000+00:00,27,33.0,23.7,9888
2025,,Austin,9888,1271,2025-10-19 20:06:00.054000+00:00,23,36.0,24.5,9888
2025,,Austin,9888,1271,2025-10-19 20:06:12.142000+00:00,5,36.0,24.0,9888
2025,,Mexico City,9877,1272,2025-10-26 20:06:52.631000+00:00,30,2.0,34.2,9877
2025,,Mexico City,9877,1272,2025-10-26 20:27:37.255000+00:00,55,17.0,22.5,9877
2025,,Mexico City,9877,1272,2025-10-26 20:31:56.534000+00:00,14,20.0,26.8,9877
2025,,Mexico City,9877,1272,2025-10-26 20:34:19.665000+00:00,12,22.0,22.4,9877
2025,,Mexico City,9877,1272,2025-10-26 20:35:48.975000+00:00,44,23.0,33.3,9877
2025,,Mexico City,9877,1272,2025-10-26 20:37:02.582000+00:00,87,24.0,22.6,9877
2025,,Mexico City,9877,1272,2025-10-26 20:37:09.921000+00:00,81,24.0,23.2,9877
2025,,Mexico City,9877,1272,2025-10-26 20:38:30.984000+00:00,63,25.0,22.3,9877
2025,,Mexico City,9877,1272,2025-10-26 20:40:14.291000+00:00,18,26.0,22.0,9877
2025,,Mexico City,9877,1272,2025-10-26 20:41:30.810000+00:00,31,27.0,23.2,9877
2025,,Mexico City,9877,1272,2025-10-26 20:46:37.358000+00:00,16,31.0,22.2,9877
2025,,Mexico City,9877,1272,2025-10-26 20:50:26.015000+00:00,10,33.0,22.8,9877
2025,,Mexico City,9877,1272,2025-10-26 20:50:29.021000+00:00,4,34.0,22.5,9877
2025,,Mexico City,9877,1272,2025-10-26 20:51:23.002000+00:00,6,34.0,22.1,9877
2025,,Mexico City,9877,1272,2025-10-26 20:54:14.394000+00:00,22,36.0,31.6,9877
2025,,Mexico City,9877,1272,2025-10-26 20:55:10.654000+00:00,1,37.0,22.7,9877
2025,,Mexico City,9877,1272,2025-10-26 20:55:36.348000+00:00,5,37.0,22.4,9877
2025,,Mexico City,9877,1272,2025-10-26 21:01:19.008000+00:00,23,41.0,22.0,9877
2025,,Mexico City,9877,1272,2025-10-26 21:04:01.158000+00:00,18,43.0,23.7,9877
2025,,Mexico City,9877,1272,2025-10-26 21:08:05.554000+00:00,55,46.0,30.5,9877
2025,,Mexico City,9877,1272,2025-10-26 21:09:05.289000+00:00,81,47.0,22.1,9877
2025,,Mexico City,9877,1272,2025-10-26 21:09:06.973000+00:00,12,47.0,24.5,9877
2025,,Mexico City,9877,1272,2025-10-26 21:09:09.698000+00:00,44,47.0,23.3,9877
2025,,Mexico City,9877,1272,2025-10-26 21:10:22.169000+00:00,87,48.0,22.1,9877
2025,,Mexico City,9877,1272,2025-10-26 21:10:24.916000+00:00,63,48.0,22.4,9877
2025,,Mexico City,9877,1272,2025-10-26 21:11:28.773000+00:00,43,48.0,22.7,9877
2025,,Mexico City,9877,1272,2025-10-26 21:21:53.849000+00:00,55,56.0,17.9,9877
2025,,Interlagos,9869,1273,2025-11-09 17:06:59.690000+00:00,22,2.0,22.9,9869
2025,,Interlagos,9869,1273,2025-11-09 17:07:24.392000+00:00,44,2.0,40.0,9869
2025,,Interlagos,9869,1273,2025-11-09 17:15:31.922000+00:00,1,7.0,23.1,9869
2025,,Interlagos,9869,1273,2025-11-09 17:17:13.579000+00:00,31,8.0,24.2,9869
2025,,Interlagos,9869,1273,2025-11-09 17:24:47.649000+00:00,44,14.0,23.4,9869
2025,,Interlagos,9869,1273,2025-11-09 17:28:28.118000+00:00,87,17.0,23.7,9869
2025,,Interlagos,9869,1273,2025-11-09 17:28:34.078000+00:00,55,17.0,26.0,9869
2025,,Interlagos,9869,1273,2025-11-09 17:29:42.766000+00:00,6,18.0,23.7,9869
2025,,Interlagos,9869,1273,2025-11-09 17:29:45.608000+00:00,10,18.0,23.6,9869
2025,,Interlagos,9869,1273,2025-11-09 17:31:00.310000+00:00,30,19.0,22.8,9869
2025,,Interlagos,9869,1273,2025-11-09 17:33:20.864000+00:00,12,21.0,23.3,9869
2025,,Interlagos,9869,1273,2025-11-09 17:37:36.926000+00:00,22,24.0,34.1,9869
2025,,Interlagos,9869,1273,2025-11-09 17:42:30.689000+00:00,14,28.0,23.9,9869
2025,,Interlagos,9869,1273,2025-11-09 17:43:48.573000+00:00,43,29.0,23.7,9869
2025,,Interlagos,9869,1273,2025-11-09 17:43:49.284000+00:00,18,29.0,23.7,9869
2025,,Interlagos,9869,1273,2025-11-09 17:44:26.540000+00:00,4,30.0,23.4,9869
2025,,Interlagos,9869,1273,2025-11-09 17:47:56.309000+00:00,44,32.0,30.7,9869
2025,,Interlagos,9869,1273,2025-11-09 17:49:42.676000+00:00,63,34.0,23.3,9869
2025,,Interlagos,9869,1273,2025-11-09 17:49:48.880000+00:00,1,34.0,23.0,9869
2025,,Interlagos,9869,1273,2025-11-09 17:51:17.754000+00:00,23,35.0,23.0,9869
2025,,Interlagos,9869,1273,2025-11-09 17:52:30.227000+00:00,27,36.0,23.0,9869
2025,,Interlagos,9869,1273,2025-11-09 17:53:50.979000+00:00,6,37.0,23.4,9869
2025,,Interlagos,9869,1273,2025-11-09 17:59:59.574000+00:00,87,42.0,24.6,9869
2025,,Interlagos,9869,1273,2025-11-09 18:01:41.632000+00:00,43,43.0,26.1,9869
2025,,Interlagos,9869,1273,2025-11-09 18:05:21.283000+00:00,14,46.0,23.5,9869
2025,,Interlagos,9869,1273,2025-11-09 18:06:00.862000+00:00,12,47.0,23.4,9869
2025,,Interlagos,9869,1273,2025-11-09 18:06:32.412000+00:00,31,47.0,24.1,9869
2025,,Interlagos,9869,1273,2025-11-09 18:06:55.159000+00:00,22,47.0,33.8,9869
2025,,Interlagos,9869,1273,2025-11-09 18:07:18.271000+00:00,63,48.0,23.1,9869
2025,,Interlagos,9869,1273,2025-11-09 18:09:35.078000+00:00,4,50.0,23.2,9869
2025,,Interlagos,9869,1273,2025-11-09 18:11:07.220000+00:00,81,51.0,23.1,9869
2025,,Interlagos,9869,1273,2025-11-09 18:14:45.242000+00:00,1,54.0,23.3,9869
2025,,Interlagos,9869,1273,2025-11-09 18:15:22.836000+00:00,18,54.0,22.9,9869
2025,,Interlagos,9869,1273,2025-11-09 18:16:32.405000+00:00,23,55.0,23.1,9869
2025,,Las Vegas,9858,1274,2025-11-23 04:06:24.938000+00:00,22,1.0,21.3,9858
2025,,Las Vegas,9858,1274,2025-11-23 04:06:49.609000+00:00,5,1.0,33.2,9858
2025,,Las Vegas,9858,1274,2025-11-23 04:08:21.532000+00:00,12,2.0,21.9,9858
2025,,Las Vegas,9858,1274,2025-11-23 04:08:33.857000+00:00,10,2.0,23.9,9858
2025,,Las Vegas,9858,1274,2025-11-23 04:08:42.280000+00:00,30,2.0,32.7,9858
2025,,Las Vegas,9858,1274,2025-11-23 04:26:53.267000+00:00,23,13.0,23.3,9858
2025,,Las Vegas,9858,1274,2025-11-23 04:29:02.509000+00:00,23,14.0,30.0,9858
2025,,Las Vegas,9858,1274,2025-11-23 04:32:00.099000+00:00,14,16.0,21.0,9858
2025,,Las Vegas,9858,1274,2025-11-23 04:33:13.966000+00:00,63,17.0,20.9,9858
2025,,Las Vegas,9858,1274,2025-11-23 04:33:38.004000+00:00,87,17.0,21.4,9858
2025,,Las Vegas,9858,1274,2025-11-23 04:38:22.903000+00:00,6,20.0,21.3,9858
2025,,Las Vegas,9858,1274,2025-11-23 04:39:54.483000+00:00,81,21.0,21.3,9858
2025,,Las Vegas,9858,1274,2025-11-23 04:41:15.387000+00:00,4,22.0,21.0,9858
2025,,Las Vegas,9858,1274,2025-11-23 04:41:30.072000+00:00,55,22.0,21.1,9858
2025,,Las Vegas,9858,1274,2025-11-23 04:44:43.963000+00:00,16,24.0,21.3,9858
2025,,Las Vegas,9858,1274,2025-11-23 04:45:59.342000+00:00,1,25.0,21.7,9858
2025,,Las Vegas,9858,1274,2025-11-23 04:46:56.693000+00:00,43,25.0,22.8,9858
2025,,Las Vegas,9858,1274,2025-11-23 04:49:49.460000+00:00,31,27.0,22.3,9858
2025,,Las Vegas,9858,1274,2025-11-23 04:50:08.739000+00:00,22,27.0,20.6,9858
2025,,Las Vegas,9858,1274,2025-11-23 04:51:50.715000+00:00,30,28.0,21.2,9858
2025,,Las Vegas,9858,1274,2025-11-23 04:52:53.254000+00:00,44,29.0,21.6,9858
2025,,Las Vegas,9858,1274,2025-11-23 04:54:29.901000+00:00,27,30.0,22.3,9858
2025,,Las Vegas,9858,1274,2025-11-23 05:01:52.169000+00:00,23,34.0,29.3,9858
