meeting_key,session_key,date,driver_number,lap_number,category,flag,scope,sector,message,grand_prix,race_session_key
1260,9987,2025-05-18T14:09:30+00:00,,48,Other,,,,RECOVERY VEHICLE ON TRACK AT TURN 7,Imola,9987
1260,9987,2025-05-18T14:14:18+00:00,,50,Flag,DOUBLE YELLOW,Sector,9.0,DOUBLE YELLOW IN TRACK SECTOR 9,Imola,9987
1260,9987,2025-05-18T14:16:20+00:00,,51,Flag,CLEAR,Sector,8.0,CLEAR IN TRACK SECTOR 8,Imola,9987
1260,9987,2025-05-18T14:17:21+00:00,,51,Flag,CLEAR,Sector,9.0,CLEAR IN TRACK SECTOR 9,Imola,9987
1260,9987,2025-05-18T14:18:03+00:00,,52,Other,,,,LAPPED CAR MAY NOW OVERTAKE THE SAFETY CAR: 87,Imola,9987
1260,9987,2025-05-18T14:20:09+00:00,,53,SafetyCar,,,,SAFETY CAR IN THIS LAP,Imola,9987
1260,9987,2025-05-18T14:21:42+00:00,,53,Flag,CLEAR,Track,,TRACK CLEAR,Imola,9987
1260,9987,2025-05-18T14:23:24+00:00,,55,Other,,,,INCIDENT INVOLVING CARS 4 (NOR) AND 23 (ALB) NOTED - SAFETY CAR INFRINGEMENT,Imola,9987
1260,9987,2025-05-18T14:23:33+00:00,,55,Drs,,,,DRS ENABLED,Imola,9987
1260,9987,2025-05-18T14:24:31+00:00,,55,Other,,,,FIA STEWARDS: INCIDENT INVOLVING CARS 4 (NOR) AND 23 (ALB) REVIEWED NO FURTHER INVESTIGATION - SAFETY CAR INFRINGEMENT,Imola,9987
1260,9987,2025-05-18T14:31:22+00:00,,61,Other,,,,TURN 2 INCIDENT INVOLVING CARS 16 (LEC) AND 23 (ALB) NOTED - FORCING ANOTHER DRIVER OFF THE TRACK,Imola,9987
1260,9987,2025-05-18T14:31:43+00:00,,61,Other,,,,CAR 23 (ALB) TIME 1:21.386 DELETED - TRACK LIMITS AT TURN 3 LAP 60 16:30:16,Imola,9987
1260,9987,2025-05-18T14:33:47+00:00,,62,Other,,,,FIA STEWARDS: TURN 2 INCIDENT INVOLVING CARS 16 (LEC) AND 23 (ALB) UNDER INVESTIGATION - FORCING ANOTHER DRIVER OFF THE TRACK,Imola,9987
1260,9987,2025-05-18T14:35:06+00:00,,63,Flag,CHEQUERED,Track,,CHEQUERED FLAG,Imola,9987
1260,9987,2025-05-18T14:36:51+00:00,,63,Other,,,,FIA STEWARDS: TURN 2 INCIDENT INVOLVING CARS 16 (LEC) AND 23 (ALB) NO FURTHER ACTION - FORCING ANOTHER DRIVER OFF THE TRACK,Imola,9987
1261,9979,2025-05-25T12:20:01+00:00,,1,Flag,GREEN,Track,,GREEN LIGHT - PIT EXIT OPEN,Monte Carlo,9979
1261,9979,2025-05-25T12:30:01+00:00,,1,Other,,,,PIT EXIT CLOSED,Monte Carlo,9979
1261,9979,2025-05-25T12:31:26+00:00,,1,Flag,DOUBLE YELLOW,Sector,7.0,DOUBLE YELLOW IN TRACK SECTOR 7,Monte Carlo,9979
1261,9979,2025-05-25T12:31:36+00:00,,1,Flag,CLEAR,Sector,7.0,CLEAR IN TRACK SECTOR 7,Monte Carlo,9979
1261,9979,2025-05-25T12:37:42+00:00,,1,Other,,,,INCIDENT INVOLVING CAR 87 (BEA) NOTED - UNSAFE CONDITION,Monte Carlo,9979
1261,9979,2025-05-25T12:39:28+00:00,,1,Other,,,,FIA STEWARDS: INCIDENT INVOLVING CAR 87 (BEA) WILL BE INVESTIGATED AFTER THE RACE - UNSAFE CONDITION,Monte Carlo,9979
1261,9979,2025-05-25T12:45:08+00:00,,1,Other,,,,RISK OF RAIN FOR F1 RACE IS 0%,Monte Carlo,9979
1261,9979,2025-05-25T12:57:02+00:00,,1,Drs,,,,DRS DISABLED,Monte Carlo,9979
1261,9979,2025-05-25T13:03:09+00:00,,1,Flag,GREEN,Track,,GREEN LIGHT - PIT EXIT OPEN,Monte Carlo,9979
1261,9979,2025-05-25T13:04:01+00:00,,1,Flag,YELLOW,Sector,10.0,YELLOW IN TRACK SECTOR 10,Monte Carlo,9979
1261,9979,2025-05-25T13:04:18+00:00,,1,Flag,CLEAR,Sector,10.0,CLEAR IN TRACK SECTOR 10,Monte Carlo,9979
1261,9979,2025-05-25T13:04:43+00:00,,2,SafetyCar,,,,VIRTUAL SAFETY CAR DEPLOYED,Monte Carlo,9979
1261,9979,2025-05-25T13:04:57+00:00,,2,Flag,DOUBLE YELLOW,Sector,10.0,DOUBLE YELLOW IN TRACK SECTOR 10,Monte Carlo,9979
1261,9979,2025-05-25T13:09:07+00:00,,4,Flag,CLEAR,Sector,10.0,CLEAR IN TRACK SECTOR 10,Monte Carlo,9979
1261,9979,2025-05-25T13:09:15+00:00,,4,SafetyCar,,,,VIRTUAL SAFETY CAR ENDING,Monte Carlo,9979
1261,9979,2025-05-25T13:09:28+00:00,,4,Flag,CLEAR,Track,,TRACK CLEAR,Monte Carlo,9979
1261,9979,2025-05-25T13:09:31+00:00,,4,Drs,,,,DRS ENABLED,Monte Carlo,9979
1261,9979,2025-05-25T13:10:35+00:00,,5,Other,,,,TURN 8 INCIDENT INVOLVING CARS 12 (ANT) AND 5 (BOR) NOTED,Monte Carlo,9979
1261,9979,2025-05-25T13:11:07+00:00,,6,Other,,,,FIA STEWARDS: TURN 8 INCIDENT INVOLVING CARS 12 (ANT) AND 5 (BOR) REVIEWED NO FURTHER INVESTIGATION,Monte Carlo,9979
1261,9979,2025-05-25T13:14:56+00:00,,8,Flag,DOUBLE YELLOW,Sector,13.0,DOUBLE YELLOW IN TRACK SECTOR 13,Monte Carlo,9979
1261,9979,2025-05-25T13:16:39+00:00,,10,Flag,DOUBLE YELLOW,Sector,16.0,DOUBLE YELLOW IN TRACK SECTOR 16,Monte Carlo,9979
1261,9979,2025-05-25T13:16:52+00:00,,10,Flag,CLEAR,Sector,16.0,CLEAR IN TRACK SECTOR 16,Monte Carlo,9979
1261,9979,2025-05-25T13:16:58+00:00,,10,Other,,,,PIT LANE ENTRY CLOSED,Monte Carlo,9979
1261,9979,2025-05-25T13:18:39+00:00,,11,Flag,CLEAR,Sector,13.0,CLEAR IN TRACK SECTOR 13,Monte Carlo,9979
1261,9979,2025-05-25T13:18:48+00:00,,11,Other,,,,PIT LANE ENTRY OPEN,Monte Carlo,9979
1261,9979,2025-05-25T13:19:30+00:00,,12,Other,,,,CAR 22 (TSU) TIME 1:23.351 DELETED - TRACK LIMITS AT TURN 10 LAP 8 15:14:56,Monte Carlo,9979
1261,9979,2025-05-25T13:19:33+00:00,,12,Other,,,,CAR 30 (LAW) TIME 1:24.550 DELETED - TRACK LIMITS AT TURN 10 LAP 9 15:16:11,Monte Carlo,9979
1261,9979,2025-05-25T13:20:17+00:00,,12,Other,,,,TURN 10 INCIDENT INVOLVING CARS 22 (TSU) AND 10 (GAS) NOTED - CAUSING A COLLISION,Monte Carlo,9979
1261,9979,2025-05-25T13:21:20+00:00,,13,Other,,,,FIA STEWARDS: TURN 10 INCIDENT INVOLVING CARS 22 (TSU) AND 10 (GAS) WILL BE INVESTIGATED AFTER THE RACE - CAUSING A COLLISION,Monte Carlo,9979
1261,9979,2025-05-25T13:33:12+00:00,,23,Other,,,,CAR 16 (LEC) TIME 1:15.782 DELETED - TRACK LIMITS AT TURN 10 LAP 21 15:31:13,Monte Carlo,9979
1261,9979,2025-05-25T13:37:56+00:00,87.0,26,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 87 (BEA) TIMED AT 15:37:55,Monte Carlo,9979
1261,9979,2025-05-25T13:38:51+00:00,18.0,27,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 15:38:50,Monte Carlo,9979
1261,9979,2025-05-25T13:39:43+00:00,43.0,28,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 15:39:42,Monte Carlo,9979
1261,9979,2025-05-25T13:40:23+00:00,27.0,28,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 15:40:23,Monte Carlo,9979
1261,9979,2025-05-25T13:40:40+00:00,5.0,28,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 5 (BOR) TIMED AT 15:40:39,Monte Carlo,9979
1261,9979,2025-05-25T13:40:50+00:00,5.0,29,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 5 (BOR) TIMED AT 15:40:49,Monte Carlo,9979
1261,9979,2025-05-25T13:41:00+00:00,43.0,29,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 15:41:00,Monte Carlo,9979
1261,9979,2025-05-25T13:41:09+00:00,43.0,29,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 15:41:09,Monte Carlo,9979
1261,9979,2025-05-25T13:41:54+00:00,87.0,29,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 87 (BEA) TIMED AT 15:41:54,Monte Carlo,9979
1261,9979,2025-05-25T13:42:15+00:00,18.0,30,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 15:42:15,Monte Carlo,9979
1261,9979,2025-05-25T13:42:45+00:00,27.0,30,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 15:42:44,Monte Carlo,9979
1261,9979,2025-05-25T13:43:10+00:00,87.0,30,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 87 (BEA) TIMED AT 15:43:10,Monte Carlo,9979
1261,9979,2025-05-25T13:43:20+00:00,22.0,31,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 15:43:19,Monte Carlo,9979
1261,9979,2025-05-25T13:43:40+00:00,12.0,31,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 12 (ANT) TIMED AT 15:43:40,Monte Carlo,9979
1261,9979,2025-05-25T13:43:54+00:00,18.0,31,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 15:43:54,Monte Carlo,9979
1261,9979,2025-05-25T13:44:06+00:00,63.0,31,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 15:44:05,Monte Carlo,9979
1261,9979,2025-05-25T13:44:27+00:00,27.0,31,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 15:44:26,Monte Carlo,9979
1261,9979,2025-05-25T13:44:43+00:00,22.0,32,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 15:44:43,Monte Carlo,9979
1261,9979,2025-05-25T13:44:46+00:00,87.0,32,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 87 (BEA) TIMED AT 15:44:46,Monte Carlo,9979
1261,9979,2025-05-25T13:44:52+00:00,87.0,32,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 87 (BEA) TIMED AT 15:44:51,Monte Carlo,9979
1261,9979,2025-05-25T13:45:01+00:00,12.0,32,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 12 (ANT) TIMED AT 15:45:00,Monte Carlo,9979
1261,9979,2025-05-25T13:45:04+00:00,18.0,32,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 15:45:03,Monte Carlo,9979
1261,9979,2025-05-25T13:45:25+00:00,27.0,32,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 15:45:25,Monte Carlo,9979
1261,9979,2025-05-25T13:45:37+00:00,5.0,32,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 5 (BOR) TIMED AT 15:45:36,Monte Carlo,9979
1261,9979,2025-05-25T13:45:37+00:00,27.0,32,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 15:45:37,Monte Carlo,9979
1261,9979,2025-05-25T13:45:39+00:00,63.0,32,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 15:45:38,Monte Carlo,9979
1261,9979,2025-05-25T13:45:49+00:00,87.0,33,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 87 (BEA) TIMED AT 15:45:49,Monte Carlo,9979
1261,9979,2025-05-25T13:46:03+00:00,22.0,33,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 15:46:03,Monte Carlo,9979
1261,9979,2025-05-25T13:46:06+00:00,18.0,33,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 15:46:05,Monte Carlo,9979
1261,9979,2025-05-25T13:46:17+00:00,55.0,33,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 55 (SAI) TIMED AT 15:46:16,Monte Carlo,9979
1261,9979,2025-05-25T13:46:23+00:00,27.0,33,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 15:46:22,Monte Carlo,9979
1261,9979,2025-05-25T13:46:36+00:00,12.0,33,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 12 (ANT) TIMED AT 15:46:36,Monte Carlo,9979
1261,9979,2025-05-25T13:46:44+00:00,22.0,33,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 15:46:44,Monte Carlo,9979
1261,9979,2025-05-25T13:46:45+00:00,43.0,33,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 15:46:44,Monte Carlo,9979
1261,9979,2025-05-25T13:47:01+00:00,12.0,33,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 12 (ANT) TIMED AT 15:47:00,Monte Carlo,9979
1261,9979,2025-05-25T13:47:12+00:00,23.0,34,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 15:47:12,Monte Carlo,9979
1261,9979,2025-05-25T13:47:15+00:00,5.0,34,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 5 (BOR) TIMED AT 15:47:14,Monte Carlo,9979
1261,9979,2025-05-25T13:47:19+00:00,63.0,34,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 15:47:19,Monte Carlo,9979
1261,9979,2025-05-25T13:47:41+00:00,55.0,34,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 55 (SAI) TIMED AT 15:47:41,Monte Carlo,9979
1261,9979,2025-05-25T13:47:42+00:00,30.0,34,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 30 (LAW) TIMED AT 15:47:42,Monte Carlo,9979
1261,9979,2025-05-25T13:47:49+00:00,63.0,34,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 15:47:49,Monte Carlo,9979
1261,9979,2025-05-25T13:47:50+00:00,30.0,34,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 30 (LAW) TIMED AT 15:47:49,Monte Carlo,9979
1261,9979,2025-05-25T13:47:52+00:00,55.0,34,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 55 (SAI) TIMED AT 15:47:52,Monte Carlo,9979
1261,9979,2025-05-25T13:48:09+00:00,55.0,34,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 55 (SAI) TIMED AT 15:48:08,Monte Carlo,9979
1261,9979,2025-05-25T13:48:19+00:00,23.0,35,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 15:48:19,Monte Carlo,9979
1261,9979,2025-05-25T13:48:23+00:00,87.0,35,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 87 (BEA) TIMED AT 15:48:22,Monte Carlo,9979
1261,9979,2025-05-25T13:48:47+00:00,23.0,35,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 15:48:46,Monte Carlo,9979
1261,9979,2025-05-25T13:48:56+00:00,18.0,35,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 15:48:55,Monte Carlo,9979
1261,9979,2025-05-25T13:49:09+00:00,18.0,35,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 15:49:09,Monte Carlo,9979
1261,9979,2025-05-25T13:49:20+00:00,18.0,35,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 15:49:19,Monte Carlo,9979
1261,9979,2025-05-25T13:50:12+00:00,27.0,36,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 15:50:11,Monte Carlo,9979
1261,9979,2025-05-25T13:50:24+00:00,27.0,36,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 15:50:24,Monte Carlo,9979
1261,9979,2025-05-25T13:50:41+00:00,22.0,36,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 15:50:41,Monte Carlo,9979
1261,9979,2025-05-25T13:51:05+00:00,30.0,37,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 30 (LAW) TIMED AT 15:51:05,Monte Carlo,9979
1261,9979,2025-05-25T13:51:07+00:00,12.0,37,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 12 (ANT) TIMED AT 15:51:07,Monte Carlo,9979
1261,9979,2025-05-25T13:51:11+00:00,,37,Other,,,,CAR 44 (HAM) TIME 1:17.826 DELETED - TRACK LIMITS AT TURN 10 LAP 35 15:49:24,Monte Carlo,9979
1261,9979,2025-05-25T13:51:23+00:00,30.0,37,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 30 (LAW) TIMED AT 15:51:22,Monte Carlo,9979
1261,9979,2025-05-25T13:51:29+00:00,63.0,37,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 15:51:28,Monte Carlo,9979
1261,9979,2025-05-25T13:51:33+00:00,30.0,37,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 30 (LAW) TIMED AT 15:51:33,Monte Carlo,9979
1261,9979,2025-05-25T13:51:49+00:00,30.0,37,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 30 (LAW) TIMED AT 15:51:49,Monte Carlo,9979
1261,9979,2025-05-25T13:51:53+00:00,55.0,37,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 55 (SAI) TIMED AT 15:51:52,Monte Carlo,9979
1261,9979,2025-05-25T13:52:55+00:00,,38,Flag,YELLOW,Sector,17.0,YELLOW IN TRACK SECTOR 17,Monte Carlo,9979
1261,9979,2025-05-25T13:53:02+00:00,,38,Flag,CLEAR,Sector,17.0,CLEAR IN TRACK SECTOR 17,Monte Carlo,9979
1261,9979,2025-05-25T13:55:14+00:00,31.0,40,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 15:55:14,Monte Carlo,9979
1261,9979,2025-05-25T13:56:54+00:00,31.0,41,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 15:56:54,Monte Carlo,9979
1261,9979,2025-05-25T13:57:07+00:00,31.0,42,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 15:57:07,Monte Carlo,9979
1261,9979,2025-05-25T13:58:04+00:00,6.0,42,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 6 (HAD) TIMED AT 15:58:04,Monte Carlo,9979
1261,9979,2025-05-25T13:59:22+00:00,,43,Other,,,,CAR 12 (ANT) TIME 1:18.060 DELETED - TRACK LIMITS AT TURN 10 LAP 41 15:58:34,Monte Carlo,9979
1261,9979,2025-05-25T13:59:24+00:00,6.0,43,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 6 (HAD) TIMED AT 15:59:23,Monte Carlo,9979
1261,9979,2025-05-25T13:59:37+00:00,6.0,44,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 6 (HAD) TIMED AT 15:59:36,Monte Carlo,9979
1261,9979,2025-05-25T14:01:52+00:00,31.0,45,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:01:52,Monte Carlo,9979
1261,9979,2025-05-25T14:02:16+00:00,31.0,46,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:02:15,Monte Carlo,9979
1261,9979,2025-05-25T14:03:07+00:00,6.0,46,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 6 (HAD) TIMED AT 16:03:06,Monte Carlo,9979
1261,9979,2025-05-25T14:04:52+00:00,5.0,48,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 5 (BOR) TIMED AT 16:04:52,Monte Carlo,9979
1261,9979,2025-05-25T14:05:13+00:00,43.0,48,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 16:05:12,Monte Carlo,9979
1261,9979,2025-05-25T14:05:31+00:00,87.0,48,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 87 (BEA) TIMED AT 16:05:30,Monte Carlo,9979
1261,9979,2025-05-25T14:05:52+00:00,18.0,49,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 16:05:52,Monte Carlo,9979
1261,9979,2025-05-25T14:06:04+00:00,22.0,49,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 16:06:03,Monte Carlo,9979
1261,9979,2025-05-25T14:06:26+00:00,12.0,49,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 12 (ANT) TIMED AT 16:06:25,Monte Carlo,9979
1261,9979,2025-05-25T14:06:39+00:00,5.0,49,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 5 (BOR) TIMED AT 16:06:38,Monte Carlo,9979
1261,9979,2025-05-25T14:06:47+00:00,63.0,49,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 16:06:47,Monte Carlo,9979
1261,9979,2025-05-25T14:06:52+00:00,43.0,49,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 16:06:51,Monte Carlo,9979
1261,9979,2025-05-25T14:07:01+00:00,23.0,50,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 16:07:00,Monte Carlo,9979
1261,9979,2025-05-25T14:07:09+00:00,,50,Other,,,,CAR 63 (RUS) TIME 1:19.959 DELETED - TRACK LIMITS AT TURN 10 LAP 47 16:06:25,Monte Carlo,9979
1261,9979,2025-05-25T14:08:23+00:00,,50,Other,,,,TURN 10 INCIDENT INVOLVING CAR 63 (RUS) NOTED - LEAVING THE TRACK AND GAINING AN ADVANTAGE,Monte Carlo,9979
1261,9979,2025-05-25T14:08:28+00:00,,51,Other,,,,CAR 63 (RUS) TIME 1:17.477 DELETED - TRACK LIMITS AT TURN 10 LAP 48 16:07:44,Monte Carlo,9979
1261,9979,2025-05-25T14:08:37+00:00,27.0,51,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 16:08:36,Monte Carlo,9979
1261,9979,2025-05-25T14:09:00+00:00,,51,Other,,,,FIA STEWARDS: TURN 10 INCIDENT INVOLVING CAR 63 (RUS) UNDER INVESTIGATION - LEAVING THE TRACK AND GAINING AN ADVANTAGE,Monte Carlo,9979
1261,9979,2025-05-25T14:09:49+00:00,31.0,52,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:09:48,Monte Carlo,9979
1261,9979,2025-05-25T14:10:09+00:00,5.0,52,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 5 (BOR) TIMED AT 16:10:08,Monte Carlo,9979
1261,9979,2025-05-25T14:10:32+00:00,43.0,52,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 16:10:31,Monte Carlo,9979
1261,9979,2025-05-25T14:10:37+00:00,6.0,52,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 6 (HAD) TIMED AT 16:10:36,Monte Carlo,9979
1261,9979,2025-05-25T14:10:47+00:00,87.0,52,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 87 (BEA) TIMED AT 16:10:46,Monte Carlo,9979
1261,9979,2025-05-25T14:11:09+00:00,18.0,53,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 16:11:08,Monte Carlo,9979
1261,9979,2025-05-25T14:11:10+00:00,,53,Other,,,,FIA STEWARDS: DRIVE THROUGH PENALTY FOR CAR 63 (RUS) - LEAVING THE TRACK AND GAINING AN ADVANTAGE,Monte Carlo,9979
1261,9979,2025-05-25T14:11:29+00:00,27.0,53,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 16:11:28,Monte Carlo,9979
1261,9979,2025-05-25T14:11:42+00:00,22.0,53,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 16:11:42,Monte Carlo,9979
1261,9979,2025-05-25T14:11:46+00:00,5.0,53,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 5 (BOR) TIMED AT 16:11:45,Monte Carlo,9979
1261,9979,2025-05-25T14:11:51+00:00,27.0,53,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 16:11:51,Monte Carlo,9979
1261,9979,2025-05-25T14:11:54+00:00,43.0,53,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 16:11:54,Monte Carlo,9979
1261,9979,2025-05-25T14:12:04+00:00,12.0,53,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 12 (ANT) TIMED AT 16:12:04,Monte Carlo,9979
1261,9979,2025-05-25T14:12:07+00:00,87.0,53,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 87 (BEA) TIMED AT 16:12:07,Monte Carlo,9979
1261,9979,2025-05-25T14:12:09+00:00,5.0,53,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 5 (BOR) TIMED AT 16:12:09,Monte Carlo,9979
1261,9979,2025-05-25T14:12:18+00:00,23.0,54,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 16:12:17,Monte Carlo,9979
1261,9979,2025-05-25T14:12:18+00:00,,54,Other,,,,CAR 12 (ANT) TIME 1:20.341 DELETED - TRACK LIMITS AT TURN 10 LAP 51 16:11:41,Monte Carlo,9979
1261,9979,2025-05-25T14:12:22+00:00,43.0,54,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 16:12:22,Monte Carlo,9979
1261,9979,2025-05-25T14:12:23+00:00,18.0,54,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 16:12:23,Monte Carlo,9979
1261,9979,2025-05-25T14:12:28+00:00,87.0,54,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 87 (BEA) TIMED AT 16:12:28,Monte Carlo,9979
1261,9979,2025-05-25T14:12:41+00:00,22.0,54,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 16:12:40,Monte Carlo,9979
1261,9979,2025-05-25T14:12:42+00:00,18.0,54,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 16:12:42,Monte Carlo,9979
