race_name,Driver,LapNumber,Stint,Compound,New,TyresNotChanged,LapInStint
Bahrain_Grand_Prix,2,7,0,SOFT,False,1,7.0
Bahrain_Grand_Prix,2,8,0,SOFT,False,1,8.0
Bahrain_Grand_Prix,2,9,0,SOFT,False,1,9.0
Bahrain_Grand_Prix,2,10,0,SOFT,False,1,10.0
Bahrain_Grand_Prix,2,11,0,SOFT,False,1,11.0
Bahrain_Grand_Prix,2,12,1,HARD,True,0,1.0
Bahrain_Grand_Prix,2,13,1,HARD,False,1,2.0
Bahrain_Grand_Prix,2,14,1,HARD,False,1,3.0
Bahrain_Grand_Prix,2,15,1,HARD,False,1,4.0
Bahrain_Grand_Prix,2,16,1,HARD,False,1,5.0
Bahrain_Grand_Prix,2,17,1,HARD,False,1,6.0
Bahrain_Grand_Prix,2,18,1,HARD,False,1,7.0
Bahrain_Grand_Prix,2,19,1,HARD,False,1,8.0
Bahrain_Grand_Prix,2,20,1,HARD,False,1,9.0
Bahrain_Grand_Prix,2,21,1,HARD,False,1,10.0
Bahrain_Grand_Prix,2,22,1,HARD,False,1,11.0
Bahrain_Grand_Prix,2,23,1,HARD,False,1,12.0
Bahrain_Grand_Prix,2,24,1,HARD,False,1,13.0
Bahrain_Grand_Prix,2,25,1,HARD,False,1,14.0
Bahrain_Grand_Prix,2,26,1,HARD,False,1,15.0
Bahrain_Grand_Prix,2,27,1,HARD,False,1,16.0
Bahrain_Grand_Prix,2,28,1,HARD,False,1,17.0
Bahrain_Grand_Prix,2,29,1,HARD,False,1,18.0
Bahrain_Grand_Prix,2,30,1,HARD,False,1,19.0
Bahrain_Grand_Prix,2,31,2,SOFT,True,0,1.0
Bahrain_Grand_Prix,2,32,2,SOFT,False,1,2.0
Bahrain_Grand_Prix,2,33,2,SOFT,False,1,3.0
Bahrain_Grand_Prix,2,34,2,SOFT,False,1,4.0
Bahrain_Grand_Prix,2,35,2,SOFT,False,1,5.0
Bahrain_Grand_Prix,2,36,2,SOFT,False,1,6.0
Bahrain_Grand_Prix,2,37,2,SOFT,False,1,7.0
Bahrain_Grand_Prix,2,38,2,SOFT,False,1,8.0
Bahrain_Grand_Prix,2,39,2,SOFT,False,1,9.0
Bahrain_Grand_Prix,2,40,2,SOFT,False,1,10.0
Bahrain_Grand_Prix,2,41,2,SOFT,False,1,11.0
Bahrain_Grand_Prix,2,42,2,SOFT,False,1,12.0
Bahrain_Grand_Prix,2,43,2,SOFT,False,1,13.0
Bahrain_Grand_Prix,2,44,3,UNKNOWN,True,1,1.0
Bahrain_Grand_Prix,2,45,3,UNKNOWN,False,1,2.0
Bahrain_Grand_Prix,2,46,3,UNKNOWN,False,1,3.0
Bahrain_Grand_Prix,2,47,3,UNKNOWN,False,1,4.0
Bahrain_Grand_Prix,2,48,3,UNKNOWN,False,1,5.0
Bahrain_Grand_Prix,2,49,3,UNKNOWN,False,1,6.0
Bahrain_Grand_Prix,2,50,3,UNKNOWN,False,1,7.0
Bahrain_Grand_Prix,2,51,3,UNKNOWN,False,1,8.0
Bahrain_Grand_Prix,2,52,3,UNKNOWN,False,1,9.0
Bahrain_Grand_Prix,2,53,3,UNKNOWN,False,1,10.0
Bahrain_Grand_Prix,2,54,3,UNKNOWN,False,1,11.0
Bahrain_Grand_Prix,2,55,3,UNKNOWN,False,1,12.0
Bahrain_Grand_Prix,2,56,3,UNKNOWN,False,1,13.0
Bahrain_Grand_Prix,2,57,3,UNKNOWN,False,1,14.0
Bahrain_Grand_Prix,2,58,3,UNKNOWN,False,1,15.0
Bahrain_Grand_Prix,2,59,3,UNKNOWN,False,1,16.0
Bahrain_Grand_Prix,20,1,0,SOFT,True,0,1.0
Bahrain_Grand_Prix,20,2,0,SOFT,False,1,2.0
Bahrain_Grand_Prix,20,3,0,SOFT,False,1,3.0
Bahrain_Grand_Prix,20,4,0,SOFT,False,1,4.0
