meeting_key,session_key,date,driver_number,lap_number,category,flag,scope,sector,message,grand_prix,race_session_key
1239,9550,2024-06-30T14:14:02+00:00,77.0,60.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 16:14:01,Spielberg,9550
1239,9550,2024-06-30T14:14:40+00:00,,61.0,Other,,,,CAR 2 (SAR) TIME 1:10.755 DELETED - TRACK LIMITS AT TURN 6 LAP 58 16:13:44,Spielberg,9550
1239,9550,2024-06-30T14:14:48+00:00,,61.0,Other,,,,FIA STEWARDS: INCIDENT INVOLVING CAR 4 (NOR) UNDER INVESTIGATION - TRACK LIMITS,Spielberg,9550
1239,9550,2024-06-30T14:15:07+00:00,31.0,61.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:15:06,Spielberg,9550
1239,9550,2024-06-30T14:16:00+00:00,22.0,62.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 16:16:00,Spielberg,9550
1239,9550,2024-06-30T14:17:42+00:00,10.0,64.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 16:17:41,Spielberg,9550
1239,9550,2024-06-30T14:17:59+00:00,,64.0,Flag,YELLOW,Sector,6.0,YELLOW IN TRACK SECTOR 6,Spielberg,9550
1239,9550,2024-06-30T14:18:00+00:00,,64.0,Other,,,,DRS DISABLED IN ZONE 1,Spielberg,9550
1239,9550,2024-06-30T14:18:02+00:00,,64.0,Other,,,,DRS ENABLED IN ZONE 1,Spielberg,9550
1239,9550,2024-06-30T14:18:02+00:00,,64.0,Flag,CLEAR,Sector,6.0,CLEAR IN TRACK SECTOR 6,Spielberg,9550
1239,9550,2024-06-30T14:18:07+00:00,31.0,64.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:18:06,Spielberg,9550
1239,9550,2024-06-30T14:18:17+00:00,22.0,64.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 16:18:16,Spielberg,9550
1239,9550,2024-06-30T14:18:20+00:00,2.0,64.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 16:18:19,Spielberg,9550
1239,9550,2024-06-30T14:18:23+00:00,,64.0,Other,,,,FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 4 (NOR) - TRACK LIMITS,Spielberg,9550
1239,9550,2024-06-30T14:18:34+00:00,,64.0,Other,,,,TURN 3 INCIDENT INVOLVING CARS 4 (NOR) AND 1 (VER) NOTED - CAUSING A COLLISION,Spielberg,9550
1239,9550,2024-06-30T14:18:35+00:00,18.0,64.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 16:18:35,Spielberg,9550
1239,9550,2024-06-30T14:18:41+00:00,23.0,64.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 16:18:40,Spielberg,9550
1239,9550,2024-06-30T14:18:41+00:00,2.0,64.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 16:18:40,Spielberg,9550
1239,9550,2024-06-30T14:18:58+00:00,22.0,64.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 16:18:57,Spielberg,9550
1239,9550,2024-06-30T14:19:00+00:00,,65.0,Other,,,,FIA STEWARDS: TURN 3 INCIDENT INVOLVING CARS 4 (NOR) AND 1 (VER) UNDER INVESTIGATION - CAUSING A COLLISION,Spielberg,9550
1239,9550,2024-06-30T14:20:05+00:00,23.0,65.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 16:20:05,Spielberg,9550
1239,9550,2024-06-30T14:20:15+00:00,18.0,66.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 16:20:14,Spielberg,9550
1239,9550,2024-06-30T14:20:22+00:00,,66.0,Other,,,,PIT LANE ENTRY CLOSED,Spielberg,9550
1239,9550,2024-06-30T14:20:23+00:00,,66.0,SafetyCar,,,,VIRTUAL SAFETY CAR DEPLOYED,Spielberg,9550
1239,9550,2024-06-30T14:21:07+00:00,,66.0,Other,,,,PIT LANE ENTRY OPEN,Spielberg,9550
1239,9550,2024-06-30T14:21:09+00:00,,66.0,SafetyCar,,,,VIRTUAL SAFETY CAR ENDING,Spielberg,9550
1239,9550,2024-06-30T14:21:21+00:00,,66.0,Flag,CLEAR,Track,,TRACK CLEAR,Spielberg,9550
1239,9550,2024-06-30T14:21:22+00:00,23.0,66.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 16:21:22,Spielberg,9550
1239,9550,2024-06-30T14:21:22+00:00,,66.0,Drs,,,,DRS ENABLED,Spielberg,9550
1239,9550,2024-06-30T14:21:30+00:00,18.0,66.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 16:21:29,Spielberg,9550
1239,9550,2024-06-30T14:22:01+00:00,,67.0,Other,,,,CAR 4 (NOR) TIME 2:00.257 DELETED - TRACK LIMITS AT TURN 3 LAP 64 16:17:59,Spielberg,9550
1239,9550,2024-06-30T14:22:23+00:00,,67.0,Other,,,,CAR 1 (VER) TIME 1:10.412 DELETED - TRACK LIMITS AT TURN 3 LAP 63 16:16:46,Spielberg,9550
1239,9550,2024-06-30T14:22:36+00:00,14.0,67.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 16:22:36,Spielberg,9550
1239,9550,2024-06-30T14:22:46+00:00,18.0,68.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 16:22:46,Spielberg,9550
1239,9550,2024-06-30T14:22:50+00:00,,68.0,Other,,,,FIA STEWARDS: 10 SECOND TIME PENALTY FOR CAR 1 (VER) - CAUSING A COLLISION,Spielberg,9550
1239,9550,2024-06-30T14:23:20+00:00,18.0,68.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 16:23:20,Spielberg,9550
1239,9550,2024-06-30T14:24:48+00:00,2.0,69.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 16:24:48,Spielberg,9550
1239,9550,2024-06-30T14:25:05+00:00,2.0,69.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 16:25:04,Spielberg,9550
1239,9550,2024-06-30T14:26:03+00:00,2.0,70.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 16:26:02,Spielberg,9550
1239,9550,2024-06-30T14:26:21+00:00,,71.0,Other,,,,CAR 81 (PIA) TIME 1:09.989 DELETED - TRACK LIMITS AT TURN 1 LAP 70 16:25:15,Spielberg,9550
1239,9550,2024-06-30T14:27:25+00:00,,71.0,Flag,CHEQUERED,Track,,CHEQUERED FLAG,Spielberg,9550
1240,9558,2024-07-07T13:09:42+00:00,,1.0,Other,,,,AWNINGS MAY BE USED,Silverstone,9558
1240,9558,2024-07-07T13:20:00+00:00,,1.0,Flag,GREEN,Track,,GREEN LIGHT - PIT EXIT OPEN,Silverstone,9558
1240,9558,2024-07-07T13:30:00+00:00,,1.0,Other,,,,PIT EXIT CLOSED,Silverstone,9558
1240,9558,2024-07-07T13:45:18+00:00,,1.0,Other,,,,RISK OF RAIN FOR F1 RACE IS 60%,Silverstone,9558
1240,9558,2024-07-07T13:57:16+00:00,,1.0,Drs,,,,DRS DISABLED,Silverstone,9558
1240,9558,2024-07-07T14:03:13+00:00,,1.0,Flag,GREEN,Track,,GREEN LIGHT - PIT EXIT OPEN,Silverstone,9558
1240,9558,2024-07-07T14:04:48+00:00,,2.0,Drs,,,,DRS ENABLED,Silverstone,9558
1240,9558,2024-07-07T14:06:28+00:00,,3.0,Other,,,,TURN 3 INCIDENT INVOLVING CAR 27 (HUL) NOTED - LEAVING THE TRACK AND GAINING AN ADVANTAGE,Silverstone,9558
1240,9558,2024-07-07T14:10:19+00:00,,5.0,Other,,,,FIA STEWARDS: TURN 3 INCIDENT INVOLVING CAR 27 (HUL) REVIEWED NO FURTHER INVESTIGATION - LEAVING THE TRACK AND GAINING AN ADVANTAGE,Silverstone,9558
1240,9558,2024-07-07T14:28:31+00:00,,17.0,Other,,,,CAR 2 (SAR) TIME 1:33.701 DELETED - TRACK LIMITS AT TURN 15 LAP 16 15:27:56,Silverstone,9558
1240,9558,2024-07-07T14:31:20+00:00,,19.0,Drs,,,,DRS DISABLED,Silverstone,9558
1240,9558,2024-07-07T14:31:23+00:00,,19.0,Other,,,,LOW GRIP CONDITIONS,Silverstone,9558
1240,9558,2024-07-07T14:32:40+00:00,,20.0,Other,,,,CAR 44 (HAM) TIME 1:43.711 DELETED - TRACK LIMITS AT TURN 2 LAP 19 15:31:02,Silverstone,9558
1240,9558,2024-07-07T14:32:41+00:00,,20.0,Other,,,,CAR 63 (RUS) TIME 1:44.151 DELETED - TRACK LIMITS AT TURN 2 LAP 19 15:31:02,Silverstone,9558
1240,9558,2024-07-07T14:34:24+00:00,24.0,21.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 15:34:23,Silverstone,9558
1240,9558,2024-07-07T14:34:28+00:00,24.0,21.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 15:34:27,Silverstone,9558
1240,9558,2024-07-07T14:34:32+00:00,,21.0,Other,,,,CAR 4 (NOR) TIME 1:37.704 DELETED - TRACK LIMITS AT TURN 12 LAP 20 15:33:39,Silverstone,9558
1240,9558,2024-07-07T14:34:33+00:00,24.0,21.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 15:34:32,Silverstone,9558
1240,9558,2024-07-07T14:34:41+00:00,24.0,21.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 15:34:40,Silverstone,9558
1240,9558,2024-07-07T14:35:05+00:00,,21.0,Other,,,,TRACK SURFACE SLIPPERY IN TRACK SECTOR 17,Silverstone,9558
1240,9558,2024-07-07T14:35:07+00:00,,21.0,Flag,CLEAR,Sector,17.0,CLEAR IN TRACK SECTOR 17,Silverstone,9558
1240,9558,2024-07-07T14:35:16+00:00,,21.0,Other,,,,TRACK SURFACE SLIPPERY IN TRACK SECTOR 17,Silverstone,9558
1240,9558,2024-07-07T14:35:19+00:00,,21.0,Flag,CLEAR,Sector,17.0,CLEAR IN TRACK SECTOR 17,Silverstone,9558
1240,9558,2024-07-07T14:35:27+00:00,,21.0,Other,,,,TRACK SURFACE SLIPPERY IN TRACK SECTOR 17,Silverstone,9558
1240,9558,2024-07-07T14:35:28+00:00,,21.0,Flag,CLEAR,Sector,17.0,CLEAR IN TRACK SECTOR 17,Silverstone,9558
1240,9558,2024-07-07T14:35:57+00:00,,22.0,Other,,,,TRACK SURFACE SLIPPERY IN TRACK SECTOR 11,Silverstone,9558
1240,9558,2024-07-07T14:36:00+00:00,,22.0,Other,,,,TRACK SURFACE SLIPPERY IN TRACK SECTOR 17,Silverstone,9558
1240,9558,2024-07-07T14:36:01+00:00,,22.0,Flag,CLEAR,Sector,17.0,CLEAR IN TRACK SECTOR 17,Silverstone,9558
1240,9558,2024-07-07T14:36:01+00:00,,22.0,Flag,CLEAR,Sector,11.0,CLEAR IN TRACK SECTOR 11,Silverstone,9558
1240,9558,2024-07-07T14:36:23+00:00,,22.0,Other,,,,TRACK SURFACE SLIPPERY IN TRACK SECTOR 17,Silverstone,9558
1240,9558,2024-07-07T14:36:24+00:00,,22.0,Flag,CLEAR,Sector,17.0,CLEAR IN TRACK SECTOR 17,Silverstone,9558
1240,9558,2024-07-07T14:36:27+00:00,,22.0,Other,,,,TRACK SURFACE SLIPPERY IN TRACK SECTOR 17,Silverstone,9558
1240,9558,2024-07-07T14:36:28+00:00,,22.0,Flag,CLEAR,Sector,17.0,CLEAR IN TRACK SECTOR 17,Silverstone,9558
1240,9558,2024-07-07T14:36:48+00:00,,22.0,Other,,,,TRACK SURFACE SLIPPERY IN TRACK SECTOR 17,Silverstone,9558
1240,9558,2024-07-07T14:36:50+00:00,,22.0,Flag,CLEAR,Sector,17.0,CLEAR IN TRACK SECTOR 17,Silverstone,9558
1240,9558,2024-07-07T14:37:02+00:00,,22.0,Other,,,,TRACK SURFACE SLIPPERY IN TRACK SECTOR 17,Silverstone,9558
1240,9558,2024-07-07T14:37:03+00:00,,22.0,Flag,CLEAR,Sector,17.0,CLEAR IN TRACK SECTOR 17,Silverstone,9558
1240,9558,2024-07-07T14:37:06+00:00,,22.0,Flag,CLEAR,Sector,17.0,CLEAR IN TRACK SECTOR 17,Silverstone,9558
1240,9558,2024-07-07T14:37:32+00:00,24.0,23.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 15:37:32,Silverstone,9558
1240,9558,2024-07-07T14:37:40+00:00,24.0,23.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 15:37:40,Silverstone,9558
1240,9558,2024-07-07T14:37:50+00:00,24.0,23.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 15:37:49,Silverstone,9558
1240,9558,2024-07-07T14:37:58+00:00,24.0,23.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 15:37:57,Silverstone,9558
1240,9558,2024-07-07T14:38:48+00:00,,24.0,Drs,,,,DRS ENABLED,Silverstone,9558
1240,9558,2024-07-07T14:38:59+00:00,24.0,24.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 15:38:58,Silverstone,9558
1240,9558,2024-07-07T14:39:11+00:00,,24.0,Other,,,,NORMAL GRIP CONDITIONS,Silverstone,9558
1240,9558,2024-07-07T14:40:24+00:00,11.0,25.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 15:40:24,Silverstone,9558
1240,9558,2024-07-07T14:40:33+00:00,24.0,25.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 15:40:33,Silverstone,9558
1240,9558,2024-07-07T14:40:36+00:00,11.0,25.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 15:40:36,Silverstone,9558
1240,9558,2024-07-07T14:41:00+00:00,16.0,25.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 16 (LEC) TIMED AT 15:41:00,Silverstone,9558
1240,9558,2024-07-07T14:41:01+00:00,11.0,25.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 15:41:00,Silverstone,9558
1240,9558,2024-07-07T14:41:22+00:00,16.0,25.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 16 (LEC) TIMED AT 15:41:22,Silverstone,9558
1240,9558,2024-07-07T14:41:45+00:00,,25.0,Drs,,,,DRS DISABLED,Silverstone,9558
1240,9558,2024-07-07T14:41:47+00:00,,25.0,Other,,,,LOW GRIP CONDITIONS,Silverstone,9558
1240,9558,2024-07-07T14:41:49+00:00,11.0,25.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 15:41:49,Silverstone,9558
1240,9558,2024-07-07T14:42:29+00:00,16.0,26.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 16 (LEC) TIMED AT 15:42:28,Silverstone,9558
1240,9558,2024-07-07T14:42:59+00:00,,26.0,Other,,,,CAR 16 (LEC) TIME 1:51.732 DELETED - TRACK LIMITS AT TURN 14 LAP 24 15:41:32,Silverstone,9558
1240,9558,2024-07-07T14:44:15+00:00,31.0,27.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 15:44:15,Silverstone,9558
1240,9558,2024-07-07T14:44:36+00:00,31.0,27.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 15:44:35,Silverstone,9558
1240,9558,2024-07-07T14:44:42+00:00,,27.0,Other,,,,TRACK SURFACE SLIPPERY IN TRACK SECTOR 17,Silverstone,9558
1240,9558,2024-07-07T14:44:43+00:00,,27.0,Flag,CLEAR,Sector,17.0,CLEAR IN TRACK SECTOR 17,Silverstone,9558
1240,9558,2024-07-07T14:44:44+00:00,31.0,27.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 15:44:44,Silverstone,9558
1240,9558,2024-07-07T14:44:45+00:00,,27.0,Other,,,,CAR 77 (BOT) LAP DELETED - TRACK LIMITS AT TURN 9 LAP 26 15:43:57 (PIT),Silverstone,9558
1240,9558,2024-07-07T14:44:52+00:00,31.0,27.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 15:44:51,Silverstone,9558
1240,9558,2024-07-07T14:45:49+00:00,16.0,28.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 16 (LEC) TIMED AT 15:45:48,Silverstone,9558
1240,9558,2024-07-07T14:45:52+00:00,11.0,28.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 15:45:52,Silverstone,9558
1240,9558,2024-07-07T14:46:03+00:00,16.0,28.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 16 (LEC) TIMED AT 15:46:03,Silverstone,9558
1240,9558,2024-07-07T14:46:31+00:00,11.0,28.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 15:46:30,Silverstone,9558
1240,9558,2024-07-07T14:46:42+00:00,16.0,28.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 16 (LEC) TIMED AT 15:46:41,Silverstone,9558
1240,9558,2024-07-07T14:47:02+00:00,11.0,28.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 15:47:02,Silverstone,9558
1240,9558,2024-07-07T14:47:51+00:00,,29.0,Other,,,,CAR 55 (SAI) TIME 1:42.641 DELETED - TRACK LIMITS AT TURN 3 LAP 28 15:46:06,Silverstone,9558
1240,9558,2024-07-07T14:48:37+00:00,11.0,29.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 15:48:37,Silverstone,9558
1240,9558,2024-07-07T14:48:59+00:00,11.0,29.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 15:48:58,Silverstone,9558
1240,9558,2024-07-07T14:53:28+00:00,,32.0,Other,,,,CAR 3 (RIC) TIME 1:43.699 DELETED - TRACK LIMITS AT TURN 9 LAP 31 15:52:41,Silverstone,9558
1240,9558,2024-07-07T14:59:55+00:00,,36.0,Other,,,,TRACK SURFACE SLIPPERY IN TRACK SECTOR 10,Silverstone,9558
1240,9558,2024-07-07T14:59:58+00:00,,36.0,Flag,CLEAR,Sector,10.0,CLEAR IN TRACK SECTOR 10,Silverstone,9558
1240,9558,2024-07-07T15:00:10+00:00,24.0,36.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 16:00:09,Silverstone,9558
1240,9558,2024-07-07T15:00:25+00:00,24.0,36.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 16:00:25,Silverstone,9558
1240,9558,2024-07-07T15:01:14+00:00,,37.0,Other,,,,CAR 23 (ALB) TIME 1:45.202 DELETED - TRACK LIMITS AT TURN 18 LAP 35 16:00:15,Silverstone,9558
1240,9558,2024-07-07T15:03:07+00:00,24.0,38.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 16:03:06,Silverstone,9558
1240,9558,2024-07-07T15:04:23+00:00,3.0,39.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 3 (RIC) TIMED AT 16:04:22,Silverstone,9558
1240,9558,2024-07-07T15:04:46+00:00,31.0,39.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:04:45,Silverstone,9558
1240,9558,2024-07-07T15:04:52+00:00,20.0,39.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 16:04:51,Silverstone,9558
1240,9558,2024-07-07T15:05:04+00:00,77.0,39.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 16:05:04,Silverstone,9558
1240,9558,2024-07-07T15:05:11+00:00,20.0,39.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 16:05:11,Silverstone,9558
1240,9558,2024-07-07T15:06:16+00:00,77.0,40.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 16:06:16,Silverstone,9558
1240,9558,2024-07-07T15:06:42+00:00,24.0,40.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 16:06:42,Silverstone,9558
1240,9558,2024-07-07T15:07:19+00:00,,40.0,Other,,,,CAR 23 (ALB) TIME 1:43.075 DELETED - TRACK LIMITS AT TURN 18 LAP 36 (NEXT LAP),Silverstone,9558
1240,9558,2024-07-07T15:08:14+00:00,31.0,41.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:08:14,Silverstone,9558
1240,9558,2024-07-07T15:08:39+00:00,11.0,41.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 16:08:39,Silverstone,9558
1240,9558,2024-07-07T15:08:39+00:00,,41.0,Drs,,,,DRS ENABLED,Silverstone,9558
1240,9558,2024-07-07T15:08:49+00:00,31.0,41.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:08:48,Silverstone,9558
1240,9558,2024-07-07T15:08:51+00:00,,41.0,Other,,,,NORMAL GRIP CONDITIONS,Silverstone,9558
1240,9558,2024-07-07T15:09:19+00:00,77.0,42.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 16:09:18,Silverstone,9558
1240,9558,2024-07-07T15:09:27+00:00,24.0,42.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 16:09:26,Silverstone,9558
1240,9558,2024-07-07T15:15:50+00:00,77.0,46.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 16:15:49,Silverstone,9558
1240,9558,2024-07-07T15:20:55+00:00,31.0,49.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:20:55,Silverstone,9558
1240,9558,2024-07-07T15:21:16+00:00,11.0,50.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 16:21:15,Silverstone,9558
1240,9558,2024-07-07T15:21:24+00:00,31.0,50.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:21:24,Silverstone,9558
1240,9558,2024-07-07T15:21:25+00:00,11.0,50.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 16:21:25,Silverstone,9558
1240,9558,2024-07-07T15:21:44+00:00,31.0,50.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:21:44,Silverstone,9558
1240,9558,2024-07-07T15:21:58+00:00,11.0,50.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 16:21:58,Silverstone,9558
1240,9558,2024-07-07T15:22:08+00:00,11.0,50.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 16:22:08,Silverstone,9558
1240,9558,2024-07-07T15:22:22+00:00,3.0,50.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 3 (RIC) TIMED AT 16:22:21,Silverstone,9558
1240,9558,2024-07-07T15:23:17+00:00,3.0,51.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 3 (RIC) TIMED AT 16:23:17,Silverstone,9558
1240,9558,2024-07-07T15:23:18+00:00,11.0,51.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 16:23:17,Silverstone,9558
1240,9558,2024-07-07T15:24:52+00:00,3.0,52.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 3 (RIC) TIMED AT 16:24:51,Silverstone,9558
1240,9558,2024-07-07T15:25:39+00:00,,52.0,Flag,CHEQUERED,Track,,CHEQUERED FLAG,Silverstone,9558
1240,9558,2024-07-07T15:26:13+00:00,24.0,52.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 16:26:12,Silverstone,9558
1241,9566,2024-07-21T12:20:01+00:00,,1.0,Flag,GREEN,Track,,GREEN LIGHT - PIT EXIT OPEN,Hungaroring,9566
1241,9566,2024-07-21T12:30:01+00:00,,1.0,Other,,,,PIT EXIT CLOSED,Hungaroring,9566
1241,9566,2024-07-21T12:45:06+00:00,,1.0,Other,,,,RISK OF RAIN FOR F1 RACE IS 20 %,Hungaroring,9566
1241,9566,2024-07-21T12:57:04+00:00,,1.0,Drs,,,,DRS DISABLED,Hungaroring,9566
1241,9566,2024-07-21T13:02:59+00:00,,1.0,Flag,GREEN,Track,,GREEN LIGHT - PIT EXIT OPEN,Hungaroring,9566
1241,9566,2024-07-21T13:04:27+00:00,,2.0,Drs,,,,DRS ENABLED,Hungaroring,9566
1241,9566,2024-07-21T13:05:08+00:00,,2.0,Other,,,,TURN 1 INCIDENT INVOLVING CAR 1 (VER) NOTED - LEAVING THE TRACK AND GAINING AN ADVANTAGE,Hungaroring,9566
1241,9566,2024-07-21T13:06:11+00:00,,3.0,Other,,,,FIA STEWARDS: TURN 1 INCIDENT INVOLVING CAR 1 (VER) UNDER INVESTIGATION - LEAVING THE TRACK AND GAINING AN ADVANTAGE,Hungaroring,9566
1241,9566,2024-07-21T13:07:48+00:00,,4.0,Other,,,,FIA STEWARDS: TURN 1 INCIDENT INVOLVING CAR 1 (VER) NO FURTHER ACTION - LEAVING THE TRACK AND GAINING AN ADVANTAGE,Hungaroring,9566
1241,9566,2024-07-21T13:19:02+00:00,,12.0,Other,,,,CAR 10 (GAS) TIME 1:26.461 DELETED - TRACK LIMITS AT TURN 11 LAP 11 15:18:32,Hungaroring,9566
1241,9566,2024-07-21T13:49:47+00:00,,34.0,Other,,,,CAR 81 (PIA) TIME 1:25.863 DELETED - TRACK LIMITS AT TURN 11 LAP 33 15:49:00,Hungaroring,9566
1241,9566,2024-07-21T13:50:26+00:00,31.0,34.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 15:50:26,Hungaroring,9566
1241,9566,2024-07-21T13:51:14+00:00,,35.0,Other,,,,CAR 22 (TSU) TIME 1:25.200 DELETED - TRACK LIMITS AT TURN 1 LAP 33 15:49:12,Hungaroring,9566
1241,9566,2024-07-21T13:52:30+00:00,,36.0,Other,,,,CAR 1 (VER) TIME 1:25.757 DELETED - TRACK LIMITS AT TURN 2 LAP 35 15:51:20,Hungaroring,9566
