meeting_key,session_key,stint_number,driver_number,lap_start,lap_end,compound,tyre_age_at_start,grand_prix,race_session_key
1236,9523,2,63,1.0,78.0,MEDIUM,0,Monte Carlo,9523
1236,9523,2,1,1.0,52.0,MEDIUM,0,Monte Carlo,9523
1236,9523,2,44,1.0,51.0,MEDIUM,0,Monte Carlo,9523
1236,9523,2,22,1.0,77.0,HARD,1,Monte Carlo,9523
1236,9523,2,10,1.0,77.0,MEDIUM,0,Monte Carlo,9523
1236,9523,2,23,1.0,77.0,HARD,0,Monte Carlo,9523
1236,9523,2,18,1.0,42.0,MEDIUM,1,Monte Carlo,9523
1236,9523,2,3,1.0,76.0,HARD,1,Monte Carlo,9523
1236,9523,2,2,1.0,57.0,HARD,1,Monte Carlo,9523
1236,9523,2,14,1.0,76.0,MEDIUM,1,Monte Carlo,9523
1236,9523,2,77,1.0,15.0,MEDIUM,0,Monte Carlo,9523
1236,9523,2,24,1.0,70.0,HARD,0,Monte Carlo,9523
1236,9523,3,77,15.0,76.0,HARD,1,Monte Carlo,9523
1236,9523,3,18,42.0,48.0,HARD,0,Monte Carlo,9523
1236,9523,4,18,48.0,76.0,SOFT,0,Monte Carlo,9523
1236,9523,3,44,51.0,78.0,HARD,0,Monte Carlo,9523
1236,9523,3,1,52.0,78.0,HARD,0,Monte Carlo,9523
1236,9523,3,2,57.0,76.0,MEDIUM,0,Monte Carlo,9523
1236,9523,3,24,70.0,76.0,SOFT,0,Monte Carlo,9523
1237,9531,1,11,1.0,25.0,INTERMEDIATE,0,Montreal,9531
1237,9531,1,31,1.0,44.0,INTERMEDIATE,0,Montreal,9531
1237,9531,1,77,1.0,42.0,INTERMEDIATE,0,Montreal,9531
1237,9531,1,1,1.0,25.0,INTERMEDIATE,0,Montreal,9531
1237,9531,1,27,1.0,12.0,WET,0,Montreal,9531
1237,9531,1,2,1.0,23.0,INTERMEDIATE,0,Montreal,9531
1237,9531,1,22,1.0,44.0,INTERMEDIATE,0,Montreal,9531
1237,9531,1,3,1.0,26.0,INTERMEDIATE,0,Montreal,9531
1237,9531,1,23,1.0,25.0,INTERMEDIATE,0,Montreal,9531
1237,9531,1,63,1.0,25.0,INTERMEDIATE,0,Montreal,9531
1237,9531,1,18,1.0,25.0,INTERMEDIATE,0,Montreal,9531
1237,9531,1,4,1.0,26.0,INTERMEDIATE,0,Montreal,9531
1237,9531,1,24,1.0,24.0,INTERMEDIATE,0,Montreal,9531
1237,9531,1,44,1.0,25.0,INTERMEDIATE,0,Montreal,9531
1237,9531,1,14,1.0,25.0,INTERMEDIATE,0,Montreal,9531
1237,9531,1,20,1.0,7.0,WET,0,Montreal,9531
1237,9531,1,55,1.0,25.0,INTERMEDIATE,0,Montreal,9531
1237,9531,1,10,1.0,25.0,INTERMEDIATE,0,Montreal,9531
1237,9531,1,16,1.0,25.0,INTERMEDIATE,0,Montreal,9531
1237,9531,1,81,1.0,25.0,INTERMEDIATE,0,Montreal,9531
1237,9531,2,20,7.0,25.0,INTERMEDIATE,0,Montreal,9531
1237,9531,2,27,12.0,25.0,INTERMEDIATE,0,Montreal,9531
1237,9531,2,24,24.0,44.0,INTERMEDIATE,0,Montreal,9531
1237,9531,2,63,25.0,45.0,INTERMEDIATE,0,Montreal,9531
1237,9531,2,1,25.0,45.0,INTERMEDIATE,0,Montreal,9531
1237,9531,2,81,25.0,44.0,INTERMEDIATE,0,Montreal,9531
1237,9531,2,44,25.0,43.0,INTERMEDIATE,0,Montreal,9531
1237,9531,2,14,25.0,44.0,INTERMEDIATE,0,Montreal,9531
1237,9531,2,18,25.0,44.0,INTERMEDIATE,0,Montreal,9531
1237,9531,2,23,25.0,44.0,INTERMEDIATE,0,Montreal,9531
1237,9531,2,16,25.0,28.0,INTERMEDIATE,0,Montreal,9531
1237,9531,2,10,25.0,40.0,INTERMEDIATE,0,Montreal,9531
1237,9531,2,55,25.0,43.0,INTERMEDIATE,0,Montreal,9531
1237,9531,3,20,25.0,41.0,INTERMEDIATE,0,Montreal,9531
1237,9531,2,11,25.0,43.0,INTERMEDIATE,0,Montreal,9531
1237,9531,3,27,25.0,44.0,INTERMEDIATE,0,Montreal,9531
1237,9531,2,4,26.0,47.0,INTERMEDIATE,0,Montreal,9531
1237,9531,2,3,26.0,43.0,INTERMEDIATE,0,Montreal,9531
1237,9531,3,16,28.0,31.0,HARD,0,Montreal,9531
1237,9531,4,16,31.0,40.0,INTERMEDIATE,0,Montreal,9531
1237,9531,3,10,40.0,70.0,HARD,0,Montreal,9531
1237,9531,4,20,41.0,54.0,MEDIUM,0,Montreal,9531
1237,9531,2,77,42.0,70.0,MEDIUM,0,Montreal,9531
1237,9531,3,44,43.0,54.0,MEDIUM,0,Montreal,9531
1237,9531,3,11,43.0,51.0,MEDIUM,0,Montreal,9531
1237,9531,3,55,43.0,52.0,MEDIUM,0,Montreal,9531
1237,9531,3,3,43.0,70.0,MEDIUM,1,Montreal,9531
1237,9531,3,81,44.0,70.0,MEDIUM,0,Montreal,9531
1237,9531,2,22,44.0,70.0,MEDIUM,0,Montreal,9531
1237,9531,3,14,44.0,70.0,HARD,0,Montreal,9531
1237,9531,2,31,44.0,70.0,MEDIUM,0,Montreal,9531
1237,9531,3,18,44.0,70.0,HARD,1,Montreal,9531
1237,9531,3,23,44.0,52.0,MEDIUM,0,Montreal,9531
1237,9531,4,27,44.0,70.0,MEDIUM,0,Montreal,9531
1237,9531,3,1,45.0,70.0,MEDIUM,0,Montreal,9531
1237,9531,3,24,44.0,52.0,MEDIUM,0,Montreal,9531
1237,9531,3,63,46.0,54.0,HARD,0,Montreal,9531
1237,9531,3,4,47.0,70.0,MEDIUM,0,Montreal,9531
1237,9531,4,24,52.0,69.0,MEDIUM,0,Montreal,9531
1237,9531,4,63,54.0,70.0,MEDIUM,0,Montreal,9531
1237,9531,4,44,54.0,70.0,HARD,0,Montreal,9531
1237,9531,5,20,54.0,70.0,MEDIUM,0,Montreal,9531
1238,9539,1,63,1.0,15.0,SOFT,3,Catalunya,9539
1238,9539,1,23,1.0,18.0,MEDIUM,0,Catalunya,9539
1238,9539,1,18,1.0,17.0,SOFT,0,Catalunya,9539
1238,9539,1,44,1.0,16.0,SOFT,8,Catalunya,9539
1238,9539,1,3,1.0,16.0,SOFT,0,Catalunya,9539
1238,9539,1,14,1.0,19.0,SOFT,0,Catalunya,9539
1238,9539,1,55,1.0,15.0,SOFT,0,Catalunya,9539
1238,9539,1,4,1.0,23.0,SOFT,0,Catalunya,9539
1238,9539,1,10,1.0,14.0,SOFT,3,Catalunya,9539
1238,9539,1,24,1.0,9.0,SOFT,0,Catalunya,9539
1238,9539,1,81,1.0,21.0,SOFT,3,Catalunya,9539
1238,9539,1,2,1.0,14.0,SOFT,0,Catalunya,9539
1238,9539,1,31,1.0,13.0,SOFT,3,Catalunya,9539
1238,9539,1,20,1.0,10.0,SOFT,0,Catalunya,9539
1238,9539,1,77,1.0,11.0,SOFT,0,Catalunya,9539
1238,9539,1,1,1.0,17.0,SOFT,3,Catalunya,9539
1238,9539,1,27,1.0,12.0,SOFT,0,Catalunya,9539
1238,9539,1,16,1.0,24.0,SOFT,0,Catalunya,9539
1238,9539,1,22,1.0,9.0,SOFT,0,Catalunya,9539
1238,9539,1,11,1.0,13.0,SOFT,3,Catalunya,9539
1238,9539,2,22,10.0,27.0,MEDIUM,0,Catalunya,9539
1238,9539,2,24,10.0,41.0,MEDIUM,0,Catalunya,9539
1238,9539,2,20,11.0,29.0,MEDIUM,0,Catalunya,9539
1238,9539,2,77,12.0,28.0,SOFT,3,Catalunya,9539
1238,9539,2,27,13.0,38.0,MEDIUM,0,Catalunya,9539
1238,9539,2,31,14.0,37.0,MEDIUM,0,Catalunya,9539
1238,9539,2,11,14.0,31.0,SOFT,3,Catalunya,9539
1238,9539,2,10,15.0,38.0,MEDIUM,0,Catalunya,9539
1238,9539,2,2,15.0,34.0,MEDIUM,0,Catalunya,9539
1238,9539,2,55,16.0,36.0,MEDIUM,0,Catalunya,9539
1238,9539,2,63,16.0,36.0,MEDIUM,0,Catalunya,9539
1238,9539,2,44,17.0,43.0,MEDIUM,0,Catalunya,9539
1238,9539,2,3,17.0,42.0,MEDIUM,0,Catalunya,9539
1238,9539,2,1,18.0,44.0,MEDIUM,0,Catalunya,9539
1238,9539,2,18,18.0,37.0,MEDIUM,1,Catalunya,9539
1238,9539,2,23,19.0,43.0,SOFT,0,Catalunya,9539
1238,9539,2,14,20.0,45.0,MEDIUM,1,Catalunya,9539
1238,9539,2,81,22.0,46.0,MEDIUM,0,Catalunya,9539
1238,9539,2,4,24.0,47.0,MEDIUM,0,Catalunya,9539
1238,9539,2,16,25.0,47.0,MEDIUM,0,Catalunya,9539
1238,9539,3,22,28.0,44.0,HARD,0,Catalunya,9539
1238,9539,3,77,29.0,65.0,HARD,0,Catalunya,9539
1238,9539,3,20,30.0,65.0,HARD,0,Catalunya,9539
1238,9539,3,11,32.0,49.0,MEDIUM,0,Catalunya,9539
1238,9539,3,2,35.0,64.0,HARD,0,Catalunya,9539
1238,9539,3,63,37.0,66.0,HARD,0,Catalunya,9539
1238,9539,3,55,37.0,66.0,HARD,0,Catalunya,9539
1238,9539,3,31,38.0,66.0,HARD,0,Catalunya,9539
1238,9539,3,18,38.0,65.0,HARD,1,Catalunya,9539
1238,9539,3,10,39.0,66.0,HARD,0,Catalunya,9539
1238,9539,3,27,39.0,66.0,HARD,0,Catalunya,9539
1238,9539,3,24,42.0,65.0,HARD,0,Catalunya,9539
1238,9539,3,3,43.0,65.0,HARD,0,Catalunya,9539
1238,9539,3,44,44.0,66.0,SOFT,3,Catalunya,9539
1238,9539,3,1,45.0,66.0,SOFT,0,Catalunya,9539
1238,9539,3,23,44.0,65.0,SOFT,0,Catalunya,9539
1238,9539,4,22,45.0,65.0,SOFT,0,Catalunya,9539
1238,9539,3,14,46.0,65.0,HARD,0,Catalunya,9539
1238,9539,3,81,47.0,66.0,SOFT,3,Catalunya,9539
1238,9539,3,4,48.0,66.0,SOFT,0,Catalunya,9539
1238,9539,3,16,48.0,66.0,SOFT,3,Catalunya,9539
1238,9539,4,11,50.0,66.0,SOFT,3,Catalunya,9539
1239,9550,1,11,1.0,21.0,MEDIUM,0,Spielberg,9550
1239,9550,1,31,1.0,19.0,MEDIUM,0,Spielberg,9550
1239,9550,1,77,1.0,19.0,MEDIUM,0,Spielberg,9550
1239,9550,1,63,1.0,22.0,MEDIUM,0,Spielberg,9550
1239,9550,1,1,1.0,23.0,MEDIUM,0,Spielberg,9550
1239,9550,1,27,1.0,11.0,MEDIUM,0,Spielberg,9550
1239,9550,1,22,1.0,21.0,MEDIUM,0,Spielberg,9550
1239,9550,1,2,1.0,1.0,MEDIUM,0,Spielberg,9550
1239,9550,1,23,1.0,12.0,MEDIUM,0,Spielberg,9550
1239,9550,1,3,1.0,10.0,MEDIUM,0,Spielberg,9550
1239,9550,1,18,1.0,20.0,MEDIUM,1,Spielberg,9550
1239,9550,1,4,1.0,23.0,MEDIUM,0,Spielberg,9550
1239,9550,1,44,1.0,21.0,MEDIUM,0,Spielberg,9550
1239,9550,1,24,1.0,28.0,HARD,0,Spielberg,9550
1239,9550,1,14,1.0,11.0,MEDIUM,3,Spielberg,9550
1239,9550,1,20,1.0,10.0,MEDIUM,0,Spielberg,9550
1239,9550,1,55,1.0,22.0,MEDIUM,0,Spielberg,9550
1239,9550,1,10,1.0,20.0,MEDIUM,0,Spielberg,9550
1239,9550,1,81,1.0,25.0,MEDIUM,0,Spielberg,9550
1239,9550,1,16,1.0,1.0,MEDIUM,0,Spielberg,9550
1239,9550,2,16,2.0,16.0,HARD,0,Spielberg,9550
1239,9550,2,2,2.0,20.0,MEDIUM,0,Spielberg,9550
1239,9550,2,20,11.0,38.0,HARD,0,Spielberg,9550
1239,9550,2,3,11.0,37.0,HARD,0,Spielberg,9550
1239,9550,2,27,12.0,39.0,HARD,0,Spielberg,9550
1239,9550,2,14,12.0,35.0,MEDIUM,0,Spielberg,9550
1239,9550,2,23,13.0,39.0,HARD,0,Spielberg,9550
1239,9550,3,16,17.0,33.0,MEDIUM,0,Spielberg,9550
1239,9550,2,31,20.0,43.0,HARD,0,Spielberg,9550
1239,9550,2,77,20.0,42.0,HARD,0,Spielberg,9550
1239,9550,2,10,21.0,42.0,HARD,0,Spielberg,9550
1239,9550,2,18,21.0,43.0,MEDIUM,0,Spielberg,9550
1239,9550,3,2,21.0,49.0,HARD,0,Spielberg,9550
1239,9550,2,44,22.0,53.0,HARD,0,Spielberg,9550
1239,9550,2,11,22.0,51.0,HARD,0,Spielberg,9550
1239,9550,2,22,22.0,44.0,HARD,0,Spielberg,9550
1239,9550,2,55,23.0,47.0,HARD,0,Spielberg,9550
1239,9550,2,63,23.0,46.0,MEDIUM,0,Spielberg,9550
1239,9550,2,1,24.0,51.0,HARD,0,Spielberg,9550
1239,9550,2,4,24.0,51.0,HARD,0,Spielberg,9550
1239,9550,2,81,26.0,51.0,HARD,0,Spielberg,9550
1239,9550,2,24,29.0,51.0,MEDIUM,0,Spielberg,9550
1239,9550,4,16,34.0,51.0,MEDIUM,1,Spielberg,9550
1239,9550,3,14,36.0,68.0,HARD,1,Spielberg,9550
1239,9550,3,3,38.0,71.0,HARD,0,Spielberg,9550
1239,9550,3,20,39.0,71.0,HARD,0,Spielberg,9550
1239,9550,3,27,40.0,71.0,HARD,0,Spielberg,9550
1239,9550,3,23,40.0,70.0,HARD,0,Spielberg,9550
1239,9550,3,10,43.0,71.0,MEDIUM,0,Spielberg,9550
1239,9550,3,77,43.0,70.0,HARD,0,Spielberg,9550
1239,9550,3,31,44.0,71.0,MEDIUM,0,Spielberg,9550
1239,9550,3,18,44.0,70.0,HARD,1,Spielberg,9550
1239,9550,3,22,45.0,70.0,HARD,0,Spielberg,9550
1239,9550,3,63,47.0,71.0,HARD,0,Spielberg,9550
1239,9550,3,55,48.0,71.0,MEDIUM,0,Spielberg,9550
1239,9550,4,2,50.0,69.0,MEDIUM,0,Spielberg,9550
1239,9550,3,1,52.0,64.0,MEDIUM,3,Spielberg,9550
1239,9550,3,4,52.0,64.0,MEDIUM,0,Spielberg,9550
1239,9550,3,81,52.0,71.0,MEDIUM,0,Spielberg,9550
1239,9550,3,11,52.0,71.0,MEDIUM,5,Spielberg,9550
1239,9550,5,16,52.0,71.0,MEDIUM,6,Spielberg,9550
1239,9550,3,24,52.0,70.0,HARD,0,Spielberg,9550
1239,9550,3,44,54.0,71.0,MEDIUM,0,Spielberg,9550
1239,9550,4,1,65.0,71.0,SOFT,0,Spielberg,9550
1239,9550,4,14,69.0,70.0,SOFT,0,Spielberg,9550
1240,9558,1,77,1.0,26.0,MEDIUM,0,Silverstone,9558
1240,9558,1,10,,,MEDIUM,0,Silverstone,9558
1240,9558,1,3,1.0,26.0,MEDIUM,0,Silverstone,9558
1240,9558,1,24,1.0,12.0,SOFT,0,Silverstone,9558
1240,9558,1,31,1.0,19.0,SOFT,0,Silverstone,9558
1240,9558,1,22,1.0,27.0,MEDIUM,0,Silverstone,9558
1240,9558,1,4,1.0,27.0,MEDIUM,0,Silverstone,9558
1240,9558,1,81,1.0,28.0,MEDIUM,0,Silverstone,9558
1240,9558,1,23,1.0,27.0,MEDIUM,0,Silverstone,9558
1240,9558,1,14,1.0,27.0,MEDIUM,0,Silverstone,9558
1240,9558,1,1,1.0,26.0,MEDIUM,0,Silverstone,9558
1240,9558,1,16,1.0,19.0,MEDIUM,0,Silverstone,9558
1240,9558,1,63,1.0,27.0,MEDIUM,0,Silverstone,9558
1240,9558,1,20,1.0,27.0,MEDIUM,0,Silverstone,9558
1240,9558,1,27,1.0,26.0,MEDIUM,0,Silverstone,9558
1240,9558,1,18,1.0,26.0,MEDIUM,0,Silverstone,9558
1240,9558,1,11,1.0,19.0,HARD,0,Silverstone,9558
1240,9558,1,2,1.0,27.0,MEDIUM,0,Silverstone,9558
1240,9558,1,44,1.0,27.0,MEDIUM,0,Silverstone,9558
1240,9558,1,55,1.0,26.0,MEDIUM,0,Silverstone,9558
1240,9558,2,24,13.0,19.0,MEDIUM,0,Silverstone,9558
1240,9558,2,16,20.0,27.0,INTERMEDIATE,0,Silverstone,9558
1240,9558,2,11,20.0,28.0,INTERMEDIATE,0,Silverstone,9558
1240,9558,2,31,20.0,21.0,INTERMEDIATE,0,Silverstone,9558
1240,9558,3,24,20.0,26.0,INTERMEDIATE,0,Silverstone,9558
1240,9558,3,31,22.0,26.0,MEDIUM,0,Silverstone,9558
1240,9558,2,1,27.0,38.0,INTERMEDIATE,0,Silverstone,9558
1240,9558,2,55,27.0,39.0,INTERMEDIATE,0,Silverstone,9558
1240,9558,2,27,27.0,39.0,INTERMEDIATE,0,Silverstone,9558
1240,9558,2,18,27.0,39.0,INTERMEDIATE,0,Silverstone,9558
1240,9558,2,3,27.0,37.0,INTERMEDIATE,0,Silverstone,9558
1240,9558,2,77,27.0,37.0,INTERMEDIATE,0,Silverstone,9558
1240,9558,2,4,28.0,39.0,INTERMEDIATE,0,Silverstone,9558
1240,9558,2,44,28.0,38.0,INTERMEDIATE,0,Silverstone,9558
1240,9558,2,63,28.0,33.0,INTERMEDIATE,0,Silverstone,9558
1240,9558,2,14,28.0,38.0,INTERMEDIATE,0,Silverstone,9558
1240,9558,2,22,28.0,38.0,INTERMEDIATE,0,Silverstone,9558
1240,9558,2,23,28.0,38.0,INTERMEDIATE,0,Silverstone,9558
1240,9558,4,31,27.0,38.0,INTERMEDIATE,0,Silverstone,9558
1240,9558,2,20,28.0,37.0,INTERMEDIATE,0,Silverstone,9558
1240,9558,2,2,28.0,38.0,INTERMEDIATE,0,Silverstone,9558
1240,9558,4,24,27.0,37.0,INTERMEDIATE,0,Silverstone,9558
1240,9558,2,81,29.0,38.0,INTERMEDIATE,0,Silverstone,9558
1240,9558,3,16,28.0,37.0,INTERMEDIATE,0,Silverstone,9558
1240,9558,3,11,29.0,37.0,INTERMEDIATE,0,Silverstone,9558
1240,9558,3,20,38.0,52.0,SOFT,0,Silverstone,9558
1240,9558,3,3,38.0,51.0,SOFT,0,Silverstone,9558
1240,9558,3,77,38.0,51.0,SOFT,0,Silverstone,9558
1240,9558,3,44,39.0,52.0,SOFT,0,Silverstone,9558
1240,9558,3,1,39.0,52.0,HARD,0,Silverstone,9558
1240,9558,3,81,39.0,52.0,MEDIUM,0,Silverstone,9558
1240,9558,4,16,38.0,51.0,SOFT,0,Silverstone,9558
1240,9558,4,11,38.0,47.0,MEDIUM,0,Silverstone,9558
1240,9558,3,14,39.0,52.0,MEDIUM,0,Silverstone,9558
1240,9558,3,22,39.0,52.0,SOFT,0,Silverstone,9558
1240,9558,3,23,39.0,52.0,MEDIUM,0,Silverstone,9558
1240,9558,3,2,39.0,52.0,SOFT,0,Silverstone,9558
1240,9558,3,4,40.0,52.0,SOFT,2,Silverstone,9558
1240,9558,5,24,38.0,50.0,SOFT,1,Silverstone,9558
1240,9558,3,55,40.0,50.0,HARD,0,Silverstone,9558
1240,9558,3,27,40.0,52.0,SOFT,3,Silverstone,9558
1240,9558,3,18,40.0,52.0,MEDIUM,0,Silverstone,9558
1240,9558,5,31,39.0,50.0,MEDIUM,0,Silverstone,9558
1240,9558,5,11,48.0,50.0,SOFT,0,Silverstone,9558
1240,9558,4,55,51.0,52.0,SOFT,3,Silverstone,9558
1241,9566,1,77,1.0,16.0,MEDIUM,1,Hungaroring,9566
1241,9566,1,63,1.0,33.0,HARD,0,Hungaroring,9566
1241,9566,1,1,1.0,21.0,MEDIUM,0,Hungaroring,9566
1241,9566,1,27,1.0,2.0,MEDIUM,0,Hungaroring,9566
1241,9566,1,22,1.0,29.0,MEDIUM,0,Hungaroring,9566
1241,9566,1,2,1.0,8.0,MEDIUM,0,Hungaroring,9566
1241,9566,1,3,1.0,7.0,MEDIUM,0,Hungaroring,9566
1241,9566,1,23,1.0,6.0,SOFT,0,Hungaroring,9566
1241,9566,1,18,1.0,14.0,SOFT,3,Hungaroring,9566
1241,9566,1,4,1.0,17.0,MEDIUM,0,Hungaroring,9566
1241,9566,1,44,1.0,16.0,MEDIUM,0,Hungaroring,9566
1241,9566,1,24,1.0,7.0,MEDIUM,1,Hungaroring,9566
1241,9566,1,14,1.0,7.0,SOFT,2,Hungaroring,9566
1241,9566,1,20,1.0,6.0,SOFT,0,Hungaroring,9566
1241,9566,1,55,1.0,21.0,MEDIUM,0,Hungaroring,9566
1241,9566,1,31,1.0,6.0,MEDIUM,0,Hungaroring,9566
1241,9566,1,10,1.0,28.0,HARD,0,Hungaroring,9566
1241,9566,1,81,1.0,18.0,MEDIUM,0,Hungaroring,9566
1241,9566,1,16,1.0,23.0,MEDIUM,0,Hungaroring,9566
1241,9566,1,11,1.0,28.0,HARD,0,Hungaroring,9566
1241,9566,2,27,3.0,29.0,HARD,0,Hungaroring,9566
1241,9566,2,31,7.0,30.0,HARD,0,Hungaroring,9566
1241,9566,2,23,7.0,29.0,HARD,0,Hungaroring,9566
1241,9566,2,20,7.0,34.0,HARD,0,Hungaroring,9566
1241,9566,2,14,8.0,37.0,MEDIUM,1,Hungaroring,9566
1241,9566,2,3,8.0,28.0,HARD,0,Hungaroring,9566
1241,9566,2,24,8.0,36.0,HARD,0,Hungaroring,9566
1241,9566,2,2,9.0,33.0,HARD,0,Hungaroring,9566
1241,9566,2,18,15.0,45.0,MEDIUM,1,Hungaroring,9566
1241,9566,2,44,17.0,40.0,HARD,0,Hungaroring,9566
1241,9566,2,77,17.0,45.0,HARD,0,Hungaroring,9566
1241,9566,2,4,18.0,45.0,HARD,1,Hungaroring,9566
1241,9566,2,81,19.0,47.0,HARD,1,Hungaroring,9566
1241,9566,2,1,22.0,49.0,HARD,0,Hungaroring,9566
1241,9566,2,55,22.0,47.0,HARD,0,Hungaroring,9566
1241,9566,2,16,24.0,40.0,HARD,0,Hungaroring,9566
1241,9566,2,11,29.0,47.0,MEDIUM,0,Hungaroring,9566
1241,9566,2,10,29.0,33.0,MEDIUM,0,Hungaroring,9566
1241,9566,3,3,29.0,69.0,HARD,0,Hungaroring,9566
1241,9566,2,22,30.0,70.0,HARD,0,Hungaroring,9566
1241,9566,3,27,30.0,69.0,HARD,0,Hungaroring,9566
1241,9566,3,23,30.0,69.0,HARD,0,Hungaroring,9566
1241,9566,3,31,31.0,64.0,HARD,0,Hungaroring,9566
1241,9566,2,63,34.0,53.0,MEDIUM,0,Hungaroring,9566
1241,9566,3,2,34.0,63.0,HARD,0,Hungaroring,9566
1241,9566,3,20,35.0,69.0,HARD,0,Hungaroring,9566
1241,9566,3,24,37.0,69.0,HARD,0,Hungaroring,9566
1241,9566,3,14,38.0,70.0,HARD,1,Hungaroring,9566
1241,9566,3,16,41.0,70.0,MEDIUM,0,Hungaroring,9566
1241,9566,3,44,41.0,70.0,HARD,0,Hungaroring,9566
1241,9566,3,4,46.0,70.0,MEDIUM,1,Hungaroring,9566
1241,9566,3,18,46.0,70.0,HARD,1,Hungaroring,9566
1241,9566,3,77,46.0,69.0,HARD,0,Hungaroring,9566
1241,9566,3,81,48.0,70.0,MEDIUM,1,Hungaroring,9566
1241,9566,3,55,48.0,70.0,MEDIUM,0,Hungaroring,9566
1241,9566,3,11,48.0,70.0,MEDIUM,0,Hungaroring,9566
1241,9566,3,1,50.0,70.0,MEDIUM,0,Hungaroring,9566
1241,9566,3,63,54.0,70.0,HARD,0,Hungaroring,9566
1241,9566,4,2,64.0,69.0,SOFT,0,Hungaroring,9566
1241,9566,4,31,65.0,69.0,SOFT,0,Hungaroring,9566
1242,9574,1,14,1.0,13.0,MEDIUM,0,Spa-Francorchamps,9574
1242,9574,1,63,1.0,10.0,MEDIUM,0,Spa-Francorchamps,9574
1242,9574,1,27,1.0,7.0,MEDIUM,0,Spa-Francorchamps,9574
1242,9574,1,18,1.0,12.0,MEDIUM,0,Spa-Francorchamps,9574
1242,9574,1,31,1.0,12.0,MEDIUM,0,Spa-Francorchamps,9574
1242,9574,1,22,1.0,15.0,MEDIUM,0,Spa-Francorchamps,9574
1242,9574,1,44,1.0,11.0,MEDIUM,0,Spa-Francorchamps,9574
1242,9574,1,20,1.0,17.0,MEDIUM,0,Spa-Francorchamps,9574
1242,9574,1,10,1.0,9.0,MEDIUM,0,Spa-Francorchamps,9574
1242,9574,1,1,1.0,10.0,MEDIUM,0,Spa-Francorchamps,9574
1242,9574,1,3,1.0,8.0,SOFT,0,Spa-Francorchamps,9574
1242,9574,1,11,1.0,11.0,MEDIUM,0,Spa-Francorchamps,9574
1242,9574,1,16,1.0,12.0,MEDIUM,0,Spa-Francorchamps,9574
1242,9574,1,55,1.0,20.0,HARD,0,Spa-Francorchamps,9574
1242,9574,1,77,1.0,11.0,MEDIUM,0,Spa-Francorchamps,9574
1242,9574,1,24,1.0,5.0,HARD,0,Spa-Francorchamps,9574
1242,9574,1,2,1.0,8.0,MEDIUM,0,Spa-Francorchamps,9574
1242,9574,1,4,1.0,15.0,MEDIUM,0,Spa-Francorchamps,9574
1242,9574,1,81,1.0,11.0,MEDIUM,0,Spa-Francorchamps,9574
1242,9574,1,23,1.0,8.0,MEDIUM,0,Spa-Francorchamps,9574
1242,9574,2,27,8.0,20.0,HARD,0,Spa-Francorchamps,9574
1242,9574,2,23,9.0,23.0,MEDIUM,0,Spa-Francorchamps,9574
1242,9574,2,3,9.0,21.0,MEDIUM,0,Spa-Francorchamps,9574
1242,9574,2,2,9.0,24.0,MEDIUM,0,Spa-Francorchamps,9574
1242,9574,2,10,10.0,28.0,HARD,0,Spa-Francorchamps,9574
1242,9574,2,63,11.0,44.0,HARD,0,Spa-Francorchamps,9574
1242,9574,2,1,11.0,28.0,HARD,0,Spa-Francorchamps,9574
1242,9574,2,44,12.0,26.0,HARD,0,Spa-Francorchamps,9574
1242,9574,2,11,12.0,21.0,MEDIUM,0,Spa-Francorchamps,9574
1242,9574,2,81,12.0,30.0,HARD,0,Spa-Francorchamps,9574
1242,9574,2,77,12.0,35.0,HARD,0,Spa-Francorchamps,9574
1242,9574,2,16,13.0,25.0,HARD,0,Spa-Francorchamps,9574
1242,9574,2,31,13.0,30.0,HARD,0,Spa-Francorchamps,9574
1242,9574,2,18,13.0,44.0,HARD,0,Spa-Francorchamps,9574
1242,9574,2,14,14.0,44.0,HARD,0,Spa-Francorchamps,9574
1242,9574,2,4,16.0,29.0,HARD,0,Spa-Francorchamps,9574
1242,9574,2,22,16.0,44.0,HARD,1,Spa-Francorchamps,9574
1242,9574,2,20,18.0,44.0,HARD,0,Spa-Francorchamps,9574
1242,9574,2,55,21.0,28.0,MEDIUM,0,Spa-Francorchamps,9574
1242,9574,3,27,21.0,44.0,MEDIUM,0,Spa-Francorchamps,9574
1242,9574,3,11,22.0,42.0,HARD,0,Spa-Francorchamps,9574
1242,9574,3,3,22.0,44.0,HARD,1,Spa-Francorchamps,9574
1242,9574,3,23,24.0,44.0,HARD,0,Spa-Francorchamps,9574
1242,9574,3,2,25.0,44.0,HARD,0,Spa-Francorchamps,9574
1242,9574,3,16,26.0,44.0,HARD,0,Spa-Francorchamps,9574
1242,9574,3,44,27.0,44.0,HARD,0,Spa-Francorchamps,9574
1242,9574,3,1,29.0,44.0,MEDIUM,0,Spa-Francorchamps,9574
1242,9574,3,55,29.0,44.0,HARD,0,Spa-Francorchamps,9574
1242,9574,3,10,29.0,44.0,HARD,0,Spa-Francorchamps,9574
1242,9574,3,4,30.0,44.0,HARD,0,Spa-Francorchamps,9574
1242,9574,3,81,31.0,44.0,HARD,0,Spa-Francorchamps,9574
1242,9574,3,31,31.0,44.0,HARD,0,Spa-Francorchamps,9574
1242,9574,3,77,36.0,44.0,MEDIUM,0,Spa-Francorchamps,9574
